Column 1	LCSH	Column 2	Column 3	blank
Association of ideas	http://id.loc.gov/authorities/subjects/sh85008807	lcsh	http://example.org/1344415#Topic650-24	
Sex role	http://id.loc.gov/authorities/subjects/sh85120663	lcsh	http://example.org/1325764#Topic650-22	
Identity (Psychology)	http://id.loc.gov/authorities/subjects/sh85064151	lcsh	http://example.org/1325764#Topic650-23	
Feminism	http://id.loc.gov/authorities/subjects/sh85047741	lcsh	http://example.org/1325764#Topic650-24	
Rape victims--Manitoba		lcsh	http://example.org/1320150#Topic650-18	
Sex crimes--Manitoba		lcsh	http://example.org/1320150#Topic650-19	
Sexual harassment of women--Manitoba		lcsh	http://example.org/1320150#Topic650-20	
Canadian literature	http://id.loc.gov/authorities/subjects/sh85019388	lcsh	http://example.org/1354532#Topic650-20	
Electronic instruments--Noise		lcsh	http://example.org/1319648#Topic650-21	
English language--Rhetoric	http://id.loc.gov/authorities/subjects/sh85043678	lcsh	http://example.org/1341382#Topic650-22	
Trio sonatas (Violins (2), continuo)--Parts	http://id.loc.gov/authorities/subjects/sh2010117121	lcsh	http://example.org/1345036#Topic650-24	
Sonatas (Flutes (2))--Scores	http://id.loc.gov/authorities/subjects/sh2010114124	lcsh	http://example.org/1338222#Topic650-26	
Trio sonatas (Oboes (2), continuo)--Scores and parts	http://id.loc.gov/authorities/subjects/sh2010117118	lcsh	http://example.org/1338222#Topic650-27	
Sonatas (Recorders (2))--Scores		lcsh	http://example.org/1338222#Topic650-28	
Small business--Canada--Periodicals		lcsh	http://example.org/1327622#Topic650-28	
Entrepreneurship--Canada--Periodicals		lcsh	http://example.org/1327622#Topic650-29	
Socialism--Soviet Union--History	http://id.loc.gov/authorities/subjects/sh2008111966	lcsh	http://example.org/1322575#Topic650-24	
Labor movement--Russia (Federation)--Saint Petersburg--History		lcsh	http://example.org/1322575#Topic650-25	
Vasectomy	http://id.loc.gov/authorities/subjects/sh85142370	lcsh	http://example.org/1001181#Topic650-17	
Marketing	http://id.loc.gov/authorities/subjects/sh99005342	lcsh	http://example.org/1001181#Topic650-18	
Social behavior in animals--Philosophy		lcsh	http://example.org/1339204#Topic650-27	
Sociobiology--Philosophy		lcsh	http://example.org/1339204#Topic650-28	
Halba language--Social aspects		lcsh	http://example.org/1327292#Topic650-21	
Literature--Philosophy	http://id.loc.gov/authorities/subjects/sh85077524	lcsh	http://example.org/1000839#Topic650-22	
Communication	http://id.loc.gov/authorities/subjects/sh85029027	lcsh	http://example.org/1000839#Topic650-23	
Literature and society	http://id.loc.gov/authorities/subjects/sh85077572	lcsh	http://example.org/1000839#Topic650-24	
Artists' books--United States	http://id.loc.gov/authorities/subjects/sh2007101486	lcsh	http://example.org/1340313#Topic650-19	
Sonatas (Piano)	http://id.loc.gov/authorities/subjects/sh85124927	lcsh	http://example.org/1351233#Topic650-28	
Piano music	http://id.loc.gov/authorities/subjects/sh85101782	lcsh	http://example.org/1351233#Topic650-29	
Sonatas (Cello and continuo)--Scores and parts	http://id.loc.gov/authorities/subjects/sh2010114107	lcsh	http://example.org/1360951#Topic650-23	
Sonatas (Violincellos (2))--Scores		lcsh	http://example.org/1360951#Topic650-24	
Music--Manuscripts--Facsimiles	http://id.loc.gov/authorities/subjects/sh2008107384	lcsh	http://example.org/1360951#Topic650-25	
Sonatas (Cello and continuo)--Scores and parts	http://id.loc.gov/authorities/subjects/sh2010114107	lcsh	http://example.org/1360105#Topic650-24	
Sonatas (Cellos (2))--Scores and parts		lcsh	http://example.org/1360105#Topic650-25	
Oratorios--Excerpts, Arranged	http://id.loc.gov/authorities/subjects/sh85095293	lcsh	http://example.org/1331608#Topic650-21	
Songs (High voice) with piano	http://id.loc.gov/authorities/subjects/sh85125149	lcsh	http://example.org/1331608#Topic650-22	
Operas--Excerpts, Arranged	http://id.loc.gov/authorities/subjects/sh85094936	lcsh	http://example.org/1331608#Topic650-23	
Songs (High voice) with instrumental ensemble	http://id.loc.gov/authorities/subjects/sh85125142	lcsh	http://example.org/1331608#Topic650-24	
Science--Poetry	http://id.loc.gov/authorities/subjects/sh2010112247	lcsh	http://example.org/1301307#Topic650-20	
Poetry, Modern--20th century	http://id.loc.gov/authorities/subjects/sh85103727	lcsh	http://example.org/1301307#Topic650-21	
Natural gas--Alberta--Calgary		lcsh	http://example.org/1396986#Topic650-16	
Political leadership--Lebanon		lcsh	http://example.org/1001338#Topic650-24	
Political stability--Lebanon		lcsh	http://example.org/1001338#Topic650-25	
Politicians--Lebanon		lcsh	http://example.org/1001338#Topic650-26	
Civil engineers--Vocational guidance		lcsh	http://example.org/1306027#Topic650-17	
German poetry--History and criticism	http://id.loc.gov/authorities/subjects/sh2008105282	lcsh	http://example.org/1305544#Topic650-23	
German language--Versification	http://id.loc.gov/authorities/subjects/sh2008105256	lcsh	http://example.org/1305544#Topic650-24	
African American children--Juvenile poetry		lcsh	http://example.org/1364576#Topic650-21	
Children's poetry, American--Juvenile literature		lcsh	http://example.org/1364576#Topic650-22	
Artists' books--Scotland		lcsh	http://example.org/1298873#Topic650-24	
Folk art--Nova Scotia--Exhibitions		lcsh	http://example.org/1386754#Topic650-24	
Decorative arts--Nova Scotia--Exhibitions		lcsh	http://example.org/1386754#Topic650-25	
Sacred vocal trios with instrumental ensemble--Scores	http://id.loc.gov/authorities/subjects/sh2010111789	lcsh	http://example.org/1339217#Topic650-22	
Stabat Mater dolorosa (Music)	http://id.loc.gov/authorities/subjects/sh85127183	lcsh	http://example.org/1339217#Topic650-23	
Statistics	http://id.loc.gov/authorities/subjects/sh85127580	lcsh	http://example.org/1306469#Topic650-23	
Artists' books--France	http://id.loc.gov/authorities/subjects/sh2009115669	lcsh	http://example.org/1336910#Topic650-22	
Control theory	http://id.loc.gov/authorities/subjects/sh85031658	lcsh	http://example.org/1336492#Topic650-22	
Discrete-time systems	http://id.loc.gov/authorities/subjects/sh85038370	lcsh	http://example.org/1336492#Topic650-23	
Stochastic systems	http://id.loc.gov/authorities/subjects/sh85128185	lcsh	http://example.org/1336492#Topic650-24	
Stream of consciousness fiction	http://id.loc.gov/authorities/subjects/sh85128571	lcsh	http://example.org/1320674#Topic650-19	
Psychological fiction	http://id.loc.gov/authorities/subjects/sh85108438	lcsh	http://example.org/1320674#Topic650-20	
Interior monologue	http://id.loc.gov/authorities/subjects/sh89002731	lcsh	http://example.org/1320674#Topic650-21	
Indic fiction (English)--History and criticism	http://id.loc.gov/authorities/subjects/sh2008104410	lcsh	http://example.org/1320674#Topic650-22	
Fiction--History and criticism	http://id.loc.gov/authorities/subjects/sh85048060	lcsh	http://example.org/1320674#Topic650-23	
Soil mechanics	http://id.loc.gov/authorities/subjects/sh85124355	lcsh	http://example.org/1321240#Topic650-18	
Strains and stresses	http://id.loc.gov/authorities/subjects/sh85128457	lcsh	http://example.org/1321240#Topic650-19	
Soils--Mathematical models		lcsh	http://example.org/1321240#Topic650-20	
String quartets--Scores	http://id.loc.gov/authorities/subjects/sh85129037	lcsh	http://example.org/1330687#Topic650-25	
School management and organization--Israel--Case studies		lcsh	http://example.org/1372078#Topic650-23	
Indians of North America--Saskatchewan--Suicidal behavior		lcsh	http://example.org/1314888#Topic650-20	
Indian youth--Suicidal behavior--Saskatchewan		lcsh	http://example.org/1314888#Topic650-21	
Indians of North America--Saskatchewan--Mortality		lcsh	http://example.org/1314888#Topic650-22	
Native people--Saskatchewan--Suicidal behavior			http://example.org/1314888#Topic650-23	
Native people--Saskatchewan--Youth--Suicidal behavior			http://example.org/1314888#Topic650-24	
Native people--Saskatchewan--Mortality			http://example.org/1314888#Topic650-25	
Wildlife management--Northwest Territories		lcsh	http://example.org/1395151#Topic650-21	
Wildlife management--Yukon Territory		lcsh	http://example.org/1395151#Topic650-22	
Mādhyamika (Buddhism)--Early works to 1800	http://id.loc.gov/authorities/subjects/sh2008107163	lcsh	http://example.org/1313584#Topic650-28	
Symphonies	http://id.loc.gov/authorities/subjects/sh85131473	lcsh	http://example.org/1295873#Topic650-34	
Suites (Orchestra)	http://id.loc.gov/authorities/subjects/sh85130045	lcsh	http://example.org/1295873#Topic650-35	
Feminism and art--Congresses		lcsh	http://example.org/1322663#Topic650-22	
Suites (Horn, trombones (2), trumpets (2), harp)		lcsh	http://example.org/1312535#Topic650-30	
Monologues with music (Instrumental ensemble)--Scores	http://id.loc.gov/authorities/subjects/sh2008107932	lcsh	http://example.org/1312535#Topic650-31	
Suites (Horn, trombones (2), trumpets (2))		lcsh	http://example.org/1312535#Topic650-32	
Brass quintets (Horn, trombones (2), trumpets (2))	http://id.loc.gov/authorities/subjects/sh85016468	lcsh	http://example.org/1312535#Topic650-33	
Fanfares	http://id.loc.gov/authorities/subjects/sh85047096	lcsh	http://example.org/1312535#Topic650-34	
Songs (Medium voice) with instrumental ensemble	http://id.loc.gov/authorities/subjects/sh85125183	lcsh	http://example.org/1312535#Topic650-35	
Musical meter and rhythm	http://id.loc.gov/authorities/subjects/sh85089010	lcsh	http://example.org/1358066#Topic650-22	
Computer programming	http://id.loc.gov/authorities/subjects/sh85107310	lcsh	http://example.org/1389791#Topic650-25	
Systems programming (Computer science)	http://id.loc.gov/authorities/subjects/sh88004167	lcsh	http://example.org/1389791#Topic650-26	
English language--Study and teaching (Secondary)--Québec (Province)--French speakers		lcsh	http://example.org/1377867#Topic650-21	
English language--Textbooks for foreign speakers--French	http://id.loc.gov/authorities/subjects/sh2008119550	lcsh	http://example.org/1377867#Topic650-22	
Indians of North America--British Columbia--History		lcsh	http://example.org/1372452#Topic650-25	
Teachers--United States--Rating of		lcsh	http://example.org/1323449#Topic650-21	
Teachers--Certification--United States	http://id.loc.gov/authorities/subjects/sh2008112607	lcsh	http://example.org/1323449#Topic650-22	
Teachers--Training of--United States	http://id.loc.gov/authorities/subjects/sh85133001	lcsh	http://example.org/1323449#Topic650-23	
Choral singing--Instruction and study--Juvenile	http://id.loc.gov/authorities/subjects/sh99003420	lcsh	http://example.org/1321990#Topic650-28	
School music--Instruction and study--United States	http://id.loc.gov/authorities/subjects/sh2008111265	lcsh	http://example.org/1321990#Topic650-29	
Children's choirs	http://id.loc.gov/authorities/subjects/sh89002559	lcsh	http://example.org/1321990#Topic650-30	
Music grade 1, 2, 3, 4, 5, 6			http://example.org/1321990#Topic650-31	
Asbestos--Safety measures		lcsh	http://example.org/1397050#Topic650-21	
Insulating materials--Safety measures		lcsh	http://example.org/1397050#Topic650-22	
Asbestos in building--Safety measures		lcsh	http://example.org/1397050#Topic650-23	
Technology--Social aspects	http://id.loc.gov/authorities/subjects/sh85133169	lcsh	http://example.org/1303930#Topic650-22	
Television in adult education--United States--Congresses		lcsh	http://example.org/1407999#Topic650-22	
Television in adult education--Germany (West)--Congresses		lcsh	http://example.org/1407999#Topic650-23	
Basque language--Lexicography--Dictionaries, indexes, etc		lcsh	http://example.org/1323188#Topic650-23	
Computer programming	http://id.loc.gov/authorities/subjects/sh85107310	lcsh	http://example.org/1389789#Topic650-23	
Algorithms	http://id.loc.gov/authorities/subjects/sh85003487	lcsh	http://example.org/1389789#Topic650-24	
Problem solving	http://id.loc.gov/authorities/subjects/sh85107109	lcsh	http://example.org/1389789#Topic650-25	
Juvenile justice, Administration of--United States	http://id.loc.gov/authorities/subjects/sh2009128016	lcsh	http://example.org/1311100#Topic650-26	
Juvenile delinquency--United States	http://id.loc.gov/authorities/subjects/sh2008106275	lcsh	http://example.org/1311100#Topic650-27	
Juvenile delinquents--Rehabilitation--United States	http://id.loc.gov/authorities/subjects/sh2008106287	lcsh	http://example.org/1311100#Topic650-28	
Public opinion--Canada	http://id.loc.gov/authorities/subjects/sh2008110214	lcsh	http://example.org/1343667#Topic650-20	
Juvenile justice, Administration of--Canada	http://id.loc.gov/authorities/subjects/sh2008122654	lcsh	http://example.org/1343667#Topic650-21	
Art, Canadian--Alberta--Banff--20th century--Catalogs		lcsh	http://example.org/1405518#Topic650-21	
Groundwater--Pollution	http://id.loc.gov/authorities/subjects/sh85145519	lcsh	http://example.org/1396440#Topic650-18	
Groundwater--Analysis		lcsh	http://example.org/1396440#Topic650-19	
Hydrocarbons--Environmental aspects		lcsh	http://example.org/1396440#Topic650-20	
Paper industry--United States--History		lcsh	http://example.org/1303604#Topic650-22	
Neckties	http://id.loc.gov/authorities/subjects/sh85090570	lcsh	http://example.org/1001500#Topic650-17	
Neckwear	http://id.loc.gov/authorities/subjects/sh85090571	lcsh	http://example.org/1001500#Topic650-18	
Music--Thematic catalogs	http://id.loc.gov/authorities/subjects/sh85088825	lcsh	http://example.org/1351133#Topic650-24	
First editions	http://id.loc.gov/authorities/subjects/sh85013856	lcsh	http://example.org/1351133#Topic650-25	
Excavations (Archaeology)--Nevada--Moapa Valley		lcsh	http://example.org/1312750#Topic650-20	
Indians of North America--Nevada--Moapa Valley--Antiquities		lcsh	http://example.org/1312750#Topic650-21	
Pueblo Indians--Antiquities	http://id.loc.gov/authorities/subjects/sh85108903	lcsh	http://example.org/1312750#Topic650-22	
Girls--Juvenile fiction	http://id.loc.gov/authorities/subjects/sh2008118174	lcsh	http://example.org/1002852#Topic650-22	
Universities and colleges--Administration	http://id.loc.gov/authorities/subjects/sh85141090	lcsh	http://example.org/1330711#Topic650-17	
College administrators--Case studies		lcsh	http://example.org/1330711#Topic650-18	
Stock exchanges--United States--History--20th century		lcsh	http://example.org/1306521#Topic650-25	
Depressions--1929--United States	http://id.loc.gov/authorities/subjects/sh85037059	lcsh	http://example.org/1306521#Topic650-26	
Religion and culture	http://id.loc.gov/authorities/subjects/sh85112565	lcsh	http://example.org/1325992#Topic650-21	
Belief and doubt	http://id.loc.gov/authorities/subjects/sh85013004	lcsh	http://example.org/1325992#Topic650-22	
National characteristics, English--Dictionaries		lcsh	http://example.org/1299782#Topic650-21	
Political science--United States--History--Sources	http://id.loc.gov/authorities/subjects/sh2010107305	lcsh	http://example.org/1002694#Topic650-20	
Constitutional history--United States--Sources	http://id.loc.gov/authorities/subjects/sh2008101624	lcsh	http://example.org/1002694#Topic650-21	
Constitutional law--United States	http://id.loc.gov/authorities/subjects/sh85139986	lcsh	http://example.org/1002694#Topic650-22	
Theater--Dictionaries	http://id.loc.gov/authorities/subjects/sh2008112830	lcsh	http://example.org/1002689#Topic650-21	
Environmental impact analysis--Alberta--Citizen participation		lcsh	http://example.org/1395641#Topic650-17	
Environmental protection--Alberta--Citizen participation		lcsh	http://example.org/1395641#Topic650-18	
Population	http://id.loc.gov/authorities/subjects/sh85104910	lcsh	http://example.org/1353061#Topic650-23	
Population policy	http://id.loc.gov/authorities/subjects/sh85104923	lcsh	http://example.org/1353061#Topic650-24	
French-Canadians--New England--Biography		lcsh	http://example.org/1369400#Topic650-25	
Acadians--New England--Biography		lcsh	http://example.org/1369400#Topic650-26	
French-Canadians--New England--History		lcsh	http://example.org/1369400#Topic650-27	
Acadians--New England--History		lcsh	http://example.org/1369400#Topic650-28	
Flowers in art--Flanders		lcsh	http://example.org/1332399#Topic650-24	
Painting, Flemish	http://id.loc.gov/authorities/subjects/sh85096738	lcsh	http://example.org/1332399#Topic650-25	
Painting, Modern--17th century--Flanders		lcsh	http://example.org/1332399#Topic650-26	
Painting, Modern--18th century--Flanders		lcsh	http://example.org/1332399#Topic650-27	
Painters--Flanders	http://id.loc.gov/authorities/subjects/sh2008108765	lcsh	http://example.org/1332399#Topic650-28	
Excavations (Archaeology)--Alberta	http://id.loc.gov/authorities/subjects/sh85046109	lcsh	http://example.org/1389845#Topic650-22	
Indians of North America--Alberta--Antiquities	http://id.loc.gov/authorities/subjects/sh85065428	lcsh	http://example.org/1389845#Topic650-23	
Automobile industry and trade	http://id.loc.gov/authorities/subjects/sh85010151	lcsh	http://example.org/1353540#Topic650-16	
Automobile industry and trade--International cooperation		lcsh	http://example.org/1353540#Topic650-17	
Indians of North America--Textbooks		lcsh	http://example.org/1319269#Topic650-19	
Psychiatry--United States--History--20th century		lcsh	http://example.org/1304257#Topic650-23	
Mentally ill--Care--United States--History--20th century	http://id.loc.gov/authorities/subjects/sh2010011851	lcsh	http://example.org/1304257#Topic650-24	
Psychiatry--United States--History--19th century		lcsh	http://example.org/1304257#Topic650-25	
Mentally ill--Care--United States--History--19th century	http://id.loc.gov/authorities/subjects/sh2010011850	lcsh	http://example.org/1304257#Topic650-26	
Psychiatrists--United States--Correspondence		lcsh	http://example.org/1304257#Topic650-27	
Psychiatry/United States--correspondence		mesh	http://example.org/1304257#Topic650-28	
Population--Statistics	http://id.loc.gov/authorities/subjects/sh85104913	lcsh	http://example.org/1338653#Topic650-18	
Registers of births, etc--Kenya--History		lcsh	http://example.org/1338653#Topic650-19	
Vital statistics	http://id.loc.gov/authorities/subjects/sh85143949	lcsh	http://example.org/1338653#Topic650-20	
Coal trade--Pennsylvania--History		lcsh	http://example.org/1299076#Topic650-23	
Coal miners--Pennsylvania--History		lcsh	http://example.org/1299076#Topic650-24	
Ethnology--Pennsylvania	http://id.loc.gov/authorities/subjects/sh85045358	lcsh	http://example.org/1299076#Topic650-25	
Excavations (Archaeology)--Nevada--Washoe County		lcsh	http://example.org/1312751#Topic650-20	
Indians of North America--Great Basin--Nevada--Quarries		lcsh	http://example.org/1312751#Topic650-21	
Paiute Indians--Quarries		lcsh	http://example.org/1312751#Topic650-22	
Quarries and quarrying--Nevada--Washoe County		lcsh	http://example.org/1312751#Topic650-23	
Chert--Nevada--Washoe County		lcsh	http://example.org/1312751#Topic650-24	
Church music--Orthodox Eastern Church	http://id.loc.gov/authorities/subjects/sh85025659	lcsh	http://example.org/1001305#Topic650-27	
Byzantine chants--History and criticism	http://id.loc.gov/authorities/subjects/sh2009118119	lcsh	http://example.org/1001305#Topic650-28	
Lord's Supper--Orthodox Eastern Church--Liturgy		lcsh	http://example.org/1001305#Topic650-29	
Aquifers--Alberta		lcsh	http://example.org/1305389#Topic650-19	
Groundwater--Law and legislation--Alberta		lcsh	http://example.org/1305389#Topic650-20	
Lesbians	http://id.loc.gov/authorities/subjects/sh85076160	lcsh	http://example.org/1296772#Topic650-21	
Tricks--Handbooks, manuals, etc--Juvenile literature		lcsh	http://example.org/1002712#Topic650-21	
Magic tricks--Handbooks, manuals, etc--Juvenile literature		lcsh	http://example.org/1002712#Topic650-22	
Poetry, Medieval--History and criticism	http://id.loc.gov/authorities/subjects/sh2008109418	lcsh	http://example.org/1306151#Topic650-23	
Christian poetry, European--History and criticism		lcsh	http://example.org/1306151#Topic650-24	
Lyric poetry--History and criticism	http://id.loc.gov/authorities/subjects/sh2008106718	lcsh	http://example.org/1306151#Topic650-25	
Children with disabilities--Care	http://id.loc.gov/authorities/subjects/sh85058690	lcsh	http://example.org/1312549#Topic650-33	
Children with disabilities--Services for	http://id.loc.gov/authorities/subjects/sh85058704	lcsh	http://example.org/1312549#Topic650-34	
Self-help devices for people with disabilities	http://id.loc.gov/authorities/subjects/sh85119755	lcsh	http://example.org/1312549#Topic650-35	
Motorola 68000 (Microprocessor)	http://id.loc.gov/authorities/subjects/sh85087690	lcsh	http://example.org/1339738#Topic650-22	
Motorola 68000 (Microprocessor)--Programming	http://id.loc.gov/authorities/subjects/sh2010102590	lcsh	http://example.org/1339738#Topic650-23	
Assembly languages (Electronic computers)	http://id.loc.gov/authorities/subjects/sh85008765	lcsh	http://example.org/1339738#Topic650-24	
Microcomputers	http://id.loc.gov/authorities/subjects/sh85084804	lcsh	http://example.org/1339738#Topic650-25	
Central planning--Soviet Union	http://id.loc.gov/authorities/subjects/sh2008100280	lcsh	http://example.org/1002793#Topic650-23	
Community colleges--United States	http://id.loc.gov/authorities/subjects/sh2008101194	lcsh	http://example.org/1409288#Topic650-27	
High schools--United States	http://id.loc.gov/authorities/subjects/sh2008105600	lcsh	http://example.org/1409288#Topic650-28	
University cooperation--United States	http://id.loc.gov/authorities/subjects/sh2010117465	lcsh	http://example.org/1409288#Topic650-29	
Geriatrics	http://id.loc.gov/authorities/subjects/sh85054315	lcsh	http://example.org/1368862#Topic650-23	
Physical therapists	http://id.loc.gov/authorities/subjects/sh85101566	lcsh	http://example.org/1368862#Topic650-24	
Physical Therapy Modalities--in old age		mesh	http://example.org/1368862#Topic650-25	
Theaters--Models	http://id.loc.gov/authorities/subjects/sh85134589	lcsh	http://example.org/1002335#Topic650-26	
Theaters--Stage-setting and scenery	http://id.loc.gov/authorities/subjects/sh85134593	lcsh	http://example.org/1002335#Topic650-27	
Mines and mineral resources--Colorado--Georgetown--History--19th century		lcsh	http://example.org/1339207#Topic650-24	
Nutrition	http://id.loc.gov/authorities/subjects/sh85093451	lcsh	http://example.org/1378904#Topic650-17	
Cancer--Nutritional aspects	http://id.loc.gov/authorities/subjects/sh85019517	lcsh	http://example.org/1378904#Topic650-18	
Toxicology	http://id.loc.gov/authorities/subjects/sh2002007679	lcsh	http://example.org/1378904#Topic650-19	
English poetry--20th century--History and criticism	http://id.loc.gov/authorities/subjects/sh2008102955	lcsh	http://example.org/1366184#Topic650-25	
English poetry--20th century--Bibliography		lcsh	http://example.org/1366184#Topic650-26	
Feminism and motion pictures	http://id.loc.gov/authorities/subjects/sh85047748	lcsh	http://example.org/1000867#Topic650-25	
Women in motion pictures	http://id.loc.gov/authorities/subjects/sh85147593	lcsh	http://example.org/1000867#Topic650-26	
American newspapers--Foreign language press	http://id.loc.gov/authorities/subjects/sh85004371	lcsh	http://example.org/1356493#Topic650-23	
Canadian newspapers--Foreign language press	http://id.loc.gov/authorities/subjects/sh87000630	lcsh	http://example.org/1356493#Topic650-24	
European newspapers--Foreign language press		lcsh	http://example.org/1356493#Topic650-25	
Press, Labor--United States		lcsh	http://example.org/1356493#Topic650-26	
Press, Labor--Canada		lcsh	http://example.org/1356493#Topic650-27	
Press, Labor--Europe		lcsh	http://example.org/1356493#Topic650-28	
Economics	http://id.loc.gov/authorities/subjects/sh85040850	lcsh	http://example.org/1335204#Topic650-25	
Rhetoric	http://id.loc.gov/authorities/subjects/sh00007543	lcsh	http://example.org/1335204#Topic650-26	
Thermodynamics	http://id.loc.gov/authorities/subjects/sh85134783	lcsh	http://example.org/1399696#Topic650-23	
Statistical mechanics	http://id.loc.gov/authorities/subjects/sh85127571	lcsh	http://example.org/1399696#Topic650-24	
Sami (European people)--Civil rights		lcsh	http://example.org/1409929#Topic650-20	
Etruscan language--Dictionaries--Indexes		lcsh	http://example.org/1369676#Topic650-16	
Cooperation	http://id.loc.gov/authorities/subjects/sh85032203	lcsh	http://example.org/1375836#Topic650-28	
Cooperative societies	http://id.loc.gov/authorities/subjects/sh85032217	lcsh	http://example.org/1375836#Topic650-29	
Collective settlements	http://id.loc.gov/authorities/subjects/sh85028258	lcsh	http://example.org/1375836#Topic650-30	
Special education--Activity programs--Handbooks, manuals, etc		lcsh	http://example.org/1339762#Topic650-21	
Resource programs (Education)--Handbooks, manuals, etc		lcsh	http://example.org/1339762#Topic650-22	
Activity programs in education--Handbooks, manuals, etc	http://id.loc.gov/authorities/subjects/sh2007100536	lcsh	http://example.org/1339762#Topic650-23	
Learning disabled children--Education--Handbooks, manuals, etc		lcsh	http://example.org/1339762#Topic650-24	
Lacquer and lacquering--China--Exhibitions		lcsh	http://example.org/1403186#Topic650-22	
Bamboo baskets--China--Exhibitions		lcsh	http://example.org/1403186#Topic650-23	
Science--Study and teaching (Secondary)--Congresses		lcsh	http://example.org/1355247#Topic650-24	
Science--Study and teaching (Secondary)--Scandinavia--Congresses		lcsh	http://example.org/1355247#Topic650-25	
Representative government and representation--Canada--History--19th century		lcsh	http://example.org/1344527#Topic650-30	
Representative government and representation--Great Britain--History--19th century		lcsh	http://example.org/1344527#Topic650-31	
Commercial law--Congresses	http://id.loc.gov/authorities/subjects/sh2009120784	lcsh	http://example.org/1359670#Topic650-22	
International business enterprises--Law and legislation--Congresses		lcsh	http://example.org/1359670#Topic650-23	
Foreign trade regulation--Congresses	http://id.loc.gov/authorities/subjects/sh2008104033	lcsh	http://example.org/1359670#Topic650-24	
Commercial law--United States--Congresses		lcsh	http://example.org/1359670#Topic650-25	
Foreign trade regulation--United States--Congresses		lcsh	http://example.org/1359670#Topic650-26	
Women in art	http://id.loc.gov/authorities/subjects/sh85147554	lcsh	http://example.org/1406755#Topic650-24	
Decoration and ornament--Art nouveau	http://id.loc.gov/authorities/subjects/sh85036231	lcsh	http://example.org/1406755#Topic650-25	
Occupations	http://id.loc.gov/authorities/subjects/sh00006403	lcsh	http://example.org/1370298#Topic650-19	
Vocational guidance	http://id.loc.gov/authorities/subjects/sh85144186	lcsh	http://example.org/1370298#Topic650-20	
Songs (Medium voice) with piano	http://id.loc.gov/authorities/subjects/sh85125188	lcsh	http://example.org/1345390#Topic650-26	
Music--Manuscripts--Facsimiles	http://id.loc.gov/authorities/subjects/sh2008107384	lcsh	http://example.org/1345390#Topic650-27	
Vocational education--United States	http://id.loc.gov/authorities/subjects/sh85144183	lcsh	http://example.org/1001985#Topic650-19	
Technical education--United States	http://id.loc.gov/authorities/subjects/sh2008112649	lcsh	http://example.org/1001985#Topic650-20	
Vocational education--Planning	http://id.loc.gov/authorities/subjects/sh85144182	lcsh	http://example.org/1001985#Topic650-21	
Curriculum planning	http://id.loc.gov/authorities/subjects/sh85034895	lcsh	http://example.org/1001985#Topic650-22	
Women in rural development--South Asia--Congresses		lcsh	http://example.org/1375144#Topic650-22	
Rural development personnel--Training of--South Asia--Congresses		lcsh	http://example.org/1375144#Topic650-23	
Transducers	http://id.loc.gov/authorities/subjects/sh85136892	lcsh	http://example.org/1001983#Topic650-23	
Automatic control	http://id.loc.gov/authorities/subjects/sh00007651	lcsh	http://example.org/1001983#Topic650-24	
Measurement	http://id.loc.gov/authorities/subjects/sh85083608	lcsh	http://example.org/1001983#Topic650-25	
Knowledge, Theory of	http://id.loc.gov/authorities/subjects/sh85072732	lcsh	http://example.org/1386350#Topic650-18	
Trio sonatas (Violins (2), continuo)--Parts	http://id.loc.gov/authorities/subjects/sh2010117121	lcsh	http://example.org/1345043#Topic650-25	
Trio sonatas (Violins (2), continuo)--Parts	http://id.loc.gov/authorities/subjects/sh2010117121	lcsh	http://example.org/1345044#Topic650-26	
Typology (Linguistics)	http://id.loc.gov/authorities/subjects/sh85139174	lcsh	http://example.org/1375986#Topic650-19	
Historical linguistics	http://id.loc.gov/authorities/subjects/sh85061192	lcsh	http://example.org/1375986#Topic650-20	
Grammar, Comparative and general--Person	http://id.loc.gov/authorities/subjects/sh85056315	lcsh	http://example.org/1375986#Topic650-21	
German poetry--Middle High German, 1050-1500--Criticism and interpretation		lcsh	http://example.org/1388313#Topic650-20	
Manuscripts, German--Editing		lcsh	http://example.org/1388313#Topic650-21	
Lyric poetry	http://id.loc.gov/authorities/subjects/sh85079180	lcsh	http://example.org/1388313#Topic650-22	
Authors, Serbian--Biography		lcsh	http://example.org/1342951#Topic650-21	
Futures market--United States	http://id.loc.gov/authorities/subjects/sh2008121348	lcsh	http://example.org/1313666#Topic650-23	
Commodity exchanges--United States	http://id.loc.gov/authorities/subjects/sh2008101305	lcsh	http://example.org/1313666#Topic650-24	
Financial futures--United States	http://id.loc.gov/authorities/subjects/sh2009124327	lcsh	http://example.org/1313666#Topic650-25	
Experimental films--United States--History and criticism	http://id.loc.gov/authorities/subjects/sh2008120085	lcsh	http://example.org/1385096#Topic650-25	
Forest products industry--Accounting		lcsh	http://example.org/1319465#Topic650-18	
Human rights	http://id.loc.gov/authorities/subjects/sh85026379	lcsh	http://example.org/1306329#Topic650-21	
Steamboat disasters--North Atlantic Ocean--Biography		lcsh	http://example.org/1346340#Topic650-20	
Airplane crash survival	http://id.loc.gov/authorities/subjects/sh2011000670	lcsh	http://example.org/1346340#Topic650-21	
Shipwreck survival	http://id.loc.gov/authorities/subjects/sh2011000668	lcsh	http://example.org/1346340#Topic650-22	
