Njeddo Dewal, mère de la calamité : conte initiatique peul /	Njeddo Dewal, mère de la calamité : conte initiatique peul /	Njeddo Dewal, mère de la calamité	http://example.org/1330416#Work
Collection orale.	Collection orale.	Collection orale	http://example.org/1330416#Work830-19
Northern studies assessment project : a report : undertaken as a summer project for the National Library of Canada /	Northern studies assessment project : a report : undertaken as a summer project for the National Library of Canada /	Northern studies assessment project	http://example.org/1397323#Work
North-South collaboration in higher education : academic links between Britain and the developing world /	North-South collaboration in higher education : academic links between Britain and the developing world /	North-South collaboration in higher education	http://example.org/1340470#Work
Occasional papers (University of Edinburgh. Centre of African Studies) ;	Occasional papers (University of Edinburgh. Centre of African Studies) ;	Occasional papers (University of Edinburgh. Centre of African Studies)	http://example.org/1340470#Work830-25
Roman s kokainom. English	Roman s kokainom. English	Roman s kokainom	http://example.org/1313642#Work
Numerical mathematics and computing /	Numerical mathematics and computing /	Numerical mathematics and computing	http://example.org/1336904#Work
Nursing research : the application of qualitative approaches /	Nursing research : the application of qualitative approaches /	Nursing research	http://example.org/1368589#Work
O auto retrato de Bakun : filme de S. Back.	auto retrato de Bakun : filme de S. Back.	O auto retrato de Bakun	http://example.org/1310573#Work
Oh Tyrol ; oder, Der letzte auf der Säule: ein Monolog /	Oh Tyrol ; oder, Der letzte auf der Säule: ein Monolog /	Oh Tyrol	http://example.org/1393042#Work
Der letzte auf der Säule.	letzte auf der Säule.	Der letzte auf der Säule	http://example.org/1393042#Work740-17
On a Chinese screen /	On a Chinese screen /	On a Chinese screen	http://example.org/1302800#Work
On the trail of forgotten people : a personal account of the life and career of Mark Raymond Harrington /	On the trail of forgotten people : a personal account of the life and career of Mark Raymond Harrington /	On the trail of forgotten people	http://example.org/1302626#Work
Organized for prohibition : a new history of the Anti-saloon League /	Organized for prohibition : a new history of the Anti-saloon League /	Organized for prohibition	http://example.org/1354871#Work
Orientation program for development appeal boards. Supplementary information.	Orientation program for development appeal boards. Supplementary information.	Orientation program for development appeal boards	http://example.org/1001202#Work
Origini del dubbio nel pensiero e nella poesia di Giacomo Leopardi /	Origini del dubbio nel pensiero e nella poesia di Giacomo Leopardi /	Origini del dubbio nel pensiero e nella poesia di Giacomo Leopardi	http://example.org/1000458#Work
Il dubbio nel Leopardi.	dubbio nel Leopardi.	Il dubbio nel Leopardi	http://example.org/1000458#Work740-20
Ost-West-Handel 1984/85 : OECD-Importe aus dem Osten belebt (Entwicklung 1984 und Aussichten für 1985) /	Ost-West-Handel 1984/85 : OECD-Importe aus dem Osten belebt (Entwicklung 1984 und Aussichten für 1985) /	Ost-West-Handel 1984/85	http://example.org/1359383#Work
Forschungsberichte (Wiener Institut für Internationale Wirtschaftsvergleiche) ;	Forschungsberichte (Wiener Institut für Internationale Wirtschaftsvergleiche) ;	Forschungsberichte (Wiener Institut für Internationale Wirtschaftsvergleiche)	http://example.org/1359383#Work830-19
[Pam'i͡atka arkhii͡ereĭsʹkykh vidvidyn].	[Pam'i͡atka arkhii͡ereĭsʹkykh vidvidyn].	[Pam'i͡atka arkhii͡ereĭsʹkykh vidvidyn]	http://example.org/1390692#Work
Pasynki vremennykh otchizn /	Pasynki vremennykh otchizn /	Pasynki vremennykh otchizn	http://example.org/1315344#Work
Rembrandt i evreĭstvo v ego tvorchestve. 1985.	Rembrandt i evreĭstvo v ego tvorchestve. 1985.	Rembrandt i evreĭstvo v ego tvorchestve	http://example.org/1315344#Work700-21
Peinture québécoise à Paris : 36e Salon de la jeune peinture, Grand palais, Paris, France, du 6 au 23 février 1985 : Paris-Couleur-Montréal, Maison de la culture Côte-des-Neiges, ... Montréal, Québec, du 7 au 31 mars 1985.	Peinture québécoise à Paris : 36e Salon de la jeune peinture, Grand palais, Paris, France, du 6 au 23 février 1985 : Paris-Couleur-Montréal, Maison de la culture Côte-des-Neiges, ... Montréal, Québec, du 7 au 31 mars 1985.	Peinture québécoise à Paris	http://example.org/1405386#Work
Personal care /	Personal care /	Personal care	http://example.org/1313288#Work
Equipment for the disabled (Series)	Equipment for the disabled (Series)	Equipment for the disabled (Series)	http://example.org/1313288#Work830-29
Perspectives	Perspectives	Perspectives	http://example.org/1296103#Work
Peter Hill plays piano music	Peter Hill plays piano music	Peter Hill plays piano music	http://example.org/1312499#Work
Sonata, piano.	Sonata, piano.	Sonata	http://example.org/1312499#Work700-30
Piano music. Selections.	Piano music. Selections.	Piano music	http://example.org/1312499#Work700-31
Dreamlandscapes. Book 2.	Dreamlandscapes. Book 2.	Dreamlandscapes	http://example.org/1312499#Work700-32
Podotri͡ad Octomacrinea Khotenovsky /	Podotri͡ad Octomacrinea Khotenovsky /	Podotri͡ad Octomacrinea Khotenovsky	http://example.org/1328729#Work
Fauna SSSR. ;	Fauna SSSR. ;	Fauna SSSR	http://example.org/1328729#Work830-22
Poem of Thanksgiving and other poems /	Poem of Thanksgiving and other poems /	Poem of Thanksgiving and other poems	http://example.org/1339268#Work
Poesía social cubana.	Poesía social cubana.	Poesía social cubana	http://example.org/1359187#Work
Poetikata na makedonskiot raskaz /	Poetikata na makedonskiot raskaz /	Poetikata na makedonskiot raskaz	http://example.org/1344911#Work
Poezija Laze Kostića /	Poezija Laze Kostića /	Poezija Laze Kostića	http://example.org/1305393#Work
Biblioteka Portret književnog dela.	Biblioteka Portret književnog dela.	Biblioteka Portret književnog dela	http://example.org/1305393#Work830-20
Points along The Cote d'Azur triangle, a play by Harry Kondoleon with etchings by Mark Beard /	Points along The Cote d'Azur triangle, a play by Harry Kondoleon with etchings by Mark Beard /	Points along The Cote d'Azur triangle, a play by Harry Kondoleon with etchings by Mark Beard	http://example.org/1375295#Work
Cote d'Azur triangle.	Cote d'Azur triangle.	Cote d'Azur triangle	http://example.org/1375295#Work600-17
Brak tchu. English	Brak tchu. English	Brak tchu	http://example.org/1367181#Work
Politics and theatre in Tanzania after the Arusha declaration, 1967-1984 /	Politics and theatre in Tanzania after the Arusha declaration, 1967-1984 /	Politics and theatre in Tanzania after the Arusha declaration, 1967-1984	http://example.org/1313867#Work
Politics and theatre in Tanzania after the Arusha declaration, 1967-1984 /	Politics and theatre in Tanzania after the Arusha declaration, 1967-1984 /	Politics and theatre in Tanzania after the Arusha declaration, 1967-1984	
Port development : a handbook for planners in developing countries /	Port development : a handbook for planners in developing countries /	Port development	http://example.org/1322889#Work
Post-secondary education financing act /	Post-secondary education financing act /	Post-secondary education financing act	http://example.org/1407608#Work
Loi sur le financement de l'enseignement postsecondaire.	Loi sur le financement de l'enseignement postsecondaire.	Loi sur le financement de l'enseignement postsecondaire	http://example.org/1407608#Work740-24
Sipur ḥayai. Russian	Sipur ḥayai. Russian	Sipur ḥayai	http://example.org/1315451#Work
Story of my life.	Story of my life.	Story of my life	http://example.org/1315451#Work740-26
Sipur ḥayai.	Sipur ḥayai.	Sipur ḥayai	http://example.org/1315451#Work740-27
"Biblioteka ""Alii͡a"" ;"	"Biblioteka ""Alii͡a"" ;"	"Biblioteka ""Alii͡a"""	http://example.org/1315451#Work830-28
Preliminary annotated checklist of the Trichoptera (Insecta) of Alaska /	Preliminary annotated checklist of the Trichoptera (Insecta) of Alaska /	Preliminary annotated checklist of the Trichoptera (Insecta) of Alaska	http://example.org/1302280#Work
Contributions to natural science.	Contributions to natural science.	Contributions to natural science	http://example.org/1302280#Work830-27
"Presse und soziale Wirklichkeit : ein Beitrag zur ""kritischen Sprachwissenschaft"" /"	"Presse und soziale Wirklichkeit : ein Beitrag zur ""kritischen Sprachwissenschaft"" /"	Presse und soziale Wirklichkeit	http://example.org/1371862#Work
Sprache der Gegenwart. ;	Sprache der Gegenwart. ;	Sprache der Gegenwart	http://example.org/1371862#Work830-26
Problem behavior of adolescents in Hong Kong : a socio-cultural perspective /	Problem behavior of adolescents in Hong Kong : a socio-cultural perspective /	Problem behavior of adolescents in Hong Kong	http://example.org/1314596#Work
Occasional papers (Chinese University of Hong Kong. Centre for Hong Kong Studies) ;	Occasional papers (Chinese University of Hong Kong. Centre for Hong Kong Studies) ;	Occasional papers (Chinese University of Hong Kong. Centre for Hong Kong Studies)	http://example.org/1314596#Work830-22
Probleme des Zeichens und der Kommunikation in der Wissenschafts- und Ideologiegeschichte der Aufklärung /	Probleme des Zeichens und der Kommunikation in der Wissenschafts- und Ideologiegeschichte der Aufklärung /	Probleme des Zeichens und der Kommunikation in der Wissenschafts- und Ideologiegeschichte der Aufklärung	http://example.org/1313300#Work
Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse.	Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse.	Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse	http://example.org/1313300#Work830-26
Proceedings of Second International Workshop on Alluvial River Problems (SIWARP), University of Roorkee, Roorkee, U.P., India, 1985.	Proceedings of Second International Workshop on Alluvial River Problems (SIWARP), University of Roorkee, Roorkee, U.P., India, 1985.	Proceedings of Second International Workshop on Alluvial River Problems (SIWARP), University of Roorkee, Roorkee, U.P., India, 1985	http://example.org/1363615#Work
Proceedings of the fifth World Sanskrit Conference : Varanasi, India, October 21-26, 1981 /	Proceedings of the fifth World Sanskrit Conference : Varanasi, India, October 21-26, 1981 /	Proceedings of the fifth World Sanskrit Conference	http://example.org/1302126#Work
Proceedings of the Fourth Conference on Curriculum Theory in Physical Education, April 14-16, 1985, Athens, Georgia /	Proceedings of the Fourth Conference on Curriculum Theory in Physical Education, April 14-16, 1985, Athens, Georgia /	Proceedings of the Fourth Conference on Curriculum Theory in Physical Education, April 14-16, 1985, Athens, Georgia	http://example.org/1338067#Work
Programmes de déjudiciarisation et de prévention de la délinquance juvénile au Canada /	Programmes de déjudiciarisation et de prévention de la délinquance juvénile au Canada /	Programmes de déjudiciarisation et de prévention de la délinquance juvénile au Canada	http://example.org/1384253#Work
Juvenile prevention and diversion programs in Canada.	Juvenile prevention and diversion programs in Canada.	Juvenile prevention and diversion programs in Canada	http://example.org/1384253#Work740-30
User report ;	User report ;	User report	http://example.org/1384253#Work830-31
Progress towards a common transport policy : maritime transport : Commission communication and proposals to the Council transmitted on 19 March 1985 (based on COM (85) 90 final).	Progress towards a common transport policy : maritime transport : Commission communication and proposals to the Council transmitted on 19 March 1985 (based on COM (85) 90 final).	Progress towards a common transport policy	http://example.org/1348427#Work
Bulletin of the European Communities. Supplement ;	Bulletin of the European Communities. Supplement ;	Bulletin of the European Communities	http://example.org/1348427#Work830-23
Proposal for a tenth Council directive based on article 54 (3) (g) of the EEC treaty concerning cross-border mergers of public limited companies /	Proposal for a tenth Council directive based on article 54 (3) (g) of the EEC treaty concerning cross-border mergers of public limited companies /	Proposal for a tenth Council directive based on article 54 (3) (g) of the EEC treaty concerning cross-border mergers of public limited companies	http://example.org/1348425#Work
Cross-border mergers of public limited companies: proposal for a tenth directive.	Cross-border mergers of public limited companies: proposal for a tenth directive.	Cross-border mergers of public limited companies: proposal for a tenth directive	http://example.org/1348425#Work740-23
Bulletin of the European Communities. Supplement ;	Bulletin of the European Communities. Supplement ;	Bulletin of the European Communities	http://example.org/1348425#Work830-24
Proposed improvements to the Trans Canada Highway in Banff National Park, Sunshine Rd. to Jasper Highway : initial assessment.	Proposed improvements to the Trans Canada Highway in Banff National Park, Sunshine Rd. to Jasper Highway : initial assessment.	Proposed improvements to the Trans Canada Highway in Banff National Park, Sunshine Rd. to Jasper Highway	http://example.org/1369122#Work
Protection of the environment in Austria.	Protection of the environment in Austria.	Protection of the environment in Austria	http://example.org/1298371#Work
Austria documentation.	Austria documentation.	Austria documentation	http://example.org/1298371#Work830-20
Public education in autonomous districts of the north /	Public education in autonomous districts of the north /	Public education in autonomous districts of the north	http://example.org/1398366#Work
Narodnoe obrazovanie v avtonomykh okrugakh severa.	Narodnoe obrazovanie v avtonomykh okrugakh severa.	Narodnoe obrazovanie v avtonomykh okrugakh severa	http://example.org/1398366#Work740-23
PUDs in practice /	PUDs in practice /	PUDs in practice	http://example.org/1404483#Work
Pure saxophone	Pure saxophone	Pure saxophone	http://example.org/1351231#Work
Hanblecheyapi.	Hanblecheyapi.	Hanblecheyapi	http://example.org/1351231#Work700-34
Tag.	Tag.	Tag	http://example.org/1351231#Work700-35
Pièce brève.	Pièce brève.	Pièce brève	http://example.org/1351231#Work700-36
Tierkreis; arranged.	Tierkreis; arranged.	Tierkreis	http://example.org/1351231#Work700-37
Minnesota Composers Forum presents Pure saxophone.	Minnesota Composers Forum presents Pure saxophone.	Minnesota Composers Forum presents Pure saxophone	http://example.org/1351231#Work740-38
Putting people first : sociological variables in rural development /	Putting people first : sociological variables in rural development /	Putting people first	http://example.org/1339833#Work
Quatuor de saxophones de Montréal	Quatuor de saxophones de Montréal	Quatuor de saxophones de Montréal	http://example.org/1312515#Work
Pulau dewata.	Pulau dewata.	Pulau dewata	http://example.org/1312515#Work700-29
Vue sur les jardins interdits.	Vue sur les jardins interdits.	Vue sur les jardins interdits	http://example.org/1312515#Work700-30
Variations, saxophones (4), op. 84.	Variations, saxophones (4), op. 84.	Variations	http://example.org/1312515#Work700-31
Improvisations.	Improvisations.	Improvisations	http://example.org/1312515#Work700-32
Vue sur les jardins interdits.	Vue sur les jardins interdits.	Vue sur les jardins interdits	http://example.org/1312515#Work740-33
Quebec's forest /	Quebec's forest /	Quebec's forest	http://example.org/1300857#Work
Quebec's forest: our growing wealth.	Quebec's forest: our growing wealth.	Quebec's forest: our growing wealth	http://example.org/1300857#Work740-21
Le Québec forestier.	Québec forestier.	Le Québec forestier	http://example.org/1300857#Work740-22
Razvitie sot͡sialʹnoĭ struktury obshchestva v SSSR : aktualʹnye problemy sot͡siologicheskikh issledovaniĭ /	Razvitie sot͡sialʹnoĭ struktury obshchestva v SSSR : aktualʹnye problemy sot͡siologicheskikh issledovaniĭ /	Razvitie sot͡sialʹnoĭ struktury obshchestva v SSSR	http://example.org/1341604#Work
Readalong rhythms	Readalong rhythms	Readalong rhythms	http://example.org/1354433#Work
Reader's Digest illustrated guide to Southern Africa /	Reader's Digest illustrated guide to Southern Africa /	Reader's Digest illustrated guide to Southern Africa	http://example.org/1380237#Work
Reading Lacan /	Reading Lacan /	Reading Lacan	http://example.org/1001292#Work
Recent experiences in the coordination of education, employment and technology in Latin America and the Caribbean : a state of the art review and annotated bibliography /	Recent experiences in the coordination of education, employment and technology in Latin America and the Caribbean : a state of the art review and annotated bibliography /	Recent experiences in the coordination of education, employment and technology in Latin America and the Caribbean	http://example.org/1330842#Work
Reports/studies ;	Reports/studies ;	Reports/studies	http://example.org/1330842#Work830-29
Recognition of fluvial depositional systems and their resource potential /	Recognition of fluvial depositional systems and their resource potential /	Recognition of fluvial depositional systems and their resource potential	http://example.org/1298245#Work
SEPM short course. ;	SEPM short course. ;	SEPM short course	http://example.org/1298245#Work830-28
Recommended code of nautical procedures and practices.	Recommended code of nautical procedures and practices.	Recommended code of nautical procedures and practices	http://example.org/1330266#Work
Code des méthodes et pratiques nautiques.	Code des méthodes et pratiques nautiques.	Code des méthodes et pratiques nautiques	http://example.org/1330266#Work740-28
Recommended code of navigation practices and procedures.	Recommended code of navigation practices and procedures.	Recommended code of navigation practices and procedures	http://example.org/1330266#Work740-29
Relationship of organic matter and mineral diagenesis /	Relationship of organic matter and mineral diagenesis /	Relationship of organic matter and mineral diagenesis	http://example.org/1298278#Work
SEPM short course. ;	SEPM short course. ;	SEPM short course	http://example.org/1298278#Work830-29
Religion, science, and worldview : essays in honor of Richard S. Westfall /	Religion, science, and worldview : essays in honor of Richard S. Westfall /	Religion, science, and worldview	http://example.org/1359159#Work
Rendering in mixed media /	Rendering in mixed media /	Rendering in mixed media	http://example.org/1398279#Work
Report of the meeting of governmental experts of donor countries and multilateral and bilateral financial and technical assistance institutions with representatives of the least developed countries ... /	Report of the meeting of governmental experts of donor countries and multilateral and bilateral financial and technical assistance institutions with representatives of the least developed countries ... /	Report of the meeting of governmental experts of donor countries and multilateral and bilateral financial and technical assistance institutions with representatives of the least developed countries	http://example.org/1339915#Work
Research and development strategic plans 1985/86 -- 1988/89.	Research and development strategic plans 1985/86 -- 1988/89.	Research and development strategic plans 1985/86 -- 1988/89	http://example.org/1323474#Work
Resources : environment &amp; policy /	Resources : environment &amp; policy /	Resources	http://example.org/1391527#Work
Respond : teaching children self protection, a text for everyone /	Respond : teaching children self protection, a text for everyone /	Respond	http://example.org/1325855#Work
Reuse of sewage effluent : proceedings of the international symposium /	Reuse of sewage effluent : proceedings of the international symposium /	Reuse of sewage effluent	http://example.org/1298995#Work
Revision of the modern : the Frankfurt Architecture Museum collection /	Revision of the modern : the Frankfurt Architecture Museum collection /	Revision of the modern	http://example.org/1356485#Work
Architectural design.	Architectural design.	Architectural design	http://example.org/1356485#Work730-26
Architectural design profile. ;	Architectural design profile. ;	Architectural design profile	http://example.org/1356485#Work830-27
Richard Wagner : Vorbote des Antisemitismus /	Richard Wagner : Vorbote des Antisemitismus /	Richard Wagner	http://example.org/1002112#Work
Veröffentlichung des Leo Baeck Instituts.	Veröffentlichung des Leo Baeck Instituts.	Veröffentlichung des Leo Baeck Instituts	http://example.org/1002112#Work830-24
Robert Rauschenberg, work from four series : a sesquicentennial exhibition /	Robert Rauschenberg, work from four series : a sesquicentennial exhibition /	Robert Rauschenberg, work from four series	http://example.org/1369092#Work
Rauschenberg: work from four series.	Rauschenberg: work from four series.	Rauschenberg: work from four series	http://example.org/1369092#Work740-26
Works. Selections. English. 1985	Works. Selections. English. 1985	Works	http://example.org/1352734#Work
Roman kao postupak u savremenoj srpskoj književnosti : B. Ćosić, D. Kiš i M. Kovač /	Roman kao postupak u savremenoj srpskoj književnosti : B. Ćosić, D. Kiš i M. Kovač /	Roman kao postupak u savremenoj srpskoj književnosti	http://example.org/1351953#Work
Biblioteka Prva knjiga (Novi Sad, Serbia) ;	Biblioteka Prva knjiga (Novi Sad, Serbia) ;	Biblioteka Prva knjiga (Novi Sad, Serbia)	http://example.org/1351953#Work830-26
Romantic works	Romantic works	Romantic works	http://example.org/1303996#Work
Piano music. Selections.	Piano music. Selections.	Piano music	http://example.org/1303996#Work700-28
Papillons.	Papillons.	Papillons	http://example.org/1303996#Work700-29
Ballades, piano, no. 4, op. 52, F minor.	Ballades, piano, no. 4, op. 52, F minor.	Ballades	http://example.org/1303996#Work700-30
Rubāʻīyāt. English	Rubāʻīyāt. English	Rubāʻīyāt	http://example.org/1295856#Work
Classic collector's series.	Classic collector's series.	Classic collector's series	http://example.org/1295856#Work830-22
Rudolf Bultmann, 100 Jahre : Oldenburger Vorträge /	Rudolf Bultmann, 100 Jahre : Oldenburger Vorträge /	Rudolf Bultmann, 100 Jahre	http://example.org/1002074#Work
Russkai͡a kulʹtura i romanskiĭ mir /	Russkai͡a kulʹtura i romanskiĭ mir /	Russkai͡a kulʹtura i romanskiĭ mir	http://example.org/1370255#Work
Saaz, raag aur taal	Saaz, raag aur taal	Saaz, raag aur taal	http://example.org/1396348#Work
Lucky 13	Lucky 13	Lucky 13	http://example.org/1396348#Work830-30
Safer lifting for patient care /	Safer lifting for patient care /	Safer lifting for patient care	http://example.org/1394366#Work
Saggi e ricerche sulle culture extraeuropee /	Saggi e ricerche sulle culture extraeuropee /	Saggi e ricerche sulle culture extraeuropee	http://example.org/1315685#Work
Africa, America, Asia, Australia. ;	Africa, America, Asia, Australia. ;	Africa, America, Asia, Australia	http://example.org/1315685#Work830-27
Sámi duodji = Samisk håndverk.	Sámi duodji = Samisk håndverk.	Sámi duodji =	http://example.org/1387253#Work
Samisk håndverk.	Samisk håndverk.	Samisk håndverk	http://example.org/1387253#Work740-26
Science and research in Austria.	Science and research in Austria.	Science and research in Austria	http://example.org/1298369#Work
Austria documentation.	Austria documentation.	Austria documentation	http://example.org/1298369#Work830-23
Science fiction films /	Science fiction films /	Science fiction films	http://example.org/1316651#Work
Science indicators : the 1985 report /	Science indicators : the 1985 report /	Science indicators	http://example.org/1378545#Work
Annual report, 1985.	Annual report, 1985.	Annual report, 1985	http://example.org/1378545#Work710-23
Science indicators--1985.	Science indicators--1985.	Science indicators--1985	http://example.org/1378545#Work740-24
Scribbling in the dark /	Scribbling in the dark /	Scribbling in the dark	http://example.org/1405242#Work
Search and seizure checklist /	Search and seizure checklist /	Search and seizure checklist	http://example.org/1333943#Work
What to do when the police arrive to search a law office.	What to do when the police arrive to search a law office.	What to do when the police arrive to search a law office	http://example.org/1333943#Work740-23
Second opinion : Lapacho and the cancer controversy /	Second opinion : Lapacho and the cancer controversy /	Second opinion	http://example.org/1394374#Work
Secret spells &amp; curious charms /	Secret spells &amp; curious charms /	Secret spells &amp; curious charms	http://example.org/1001609#Work
Secret spells and curious charms.	Secret spells and curious charms.	Secret spells and curious charms	http://example.org/1001609#Work740-23
Seismic stratigraphic interpretation and petroleum exploration /	Seismic stratigraphic interpretation and petroleum exploration /	Seismic stratigraphic interpretation and petroleum exploration	http://example.org/1316348#Work
Principles of seismic stratigraphic interpretation.	Principles of seismic stratigraphic interpretation.	Principles of seismic stratigraphic interpretation	http://example.org/1316348#Work740-25
Geology and geometry of depositional systems.	Geology and geometry of depositional systems.	Geology and geometry of depositional systems	http://example.org/1316348#Work740-26
AAPG continuing education course note series ;	AAPG continuing education course note series ;	AAPG continuing education course note series	http://example.org/1316348#Work830-27
Semantic automata /	Semantic automata /	Semantic automata	http://example.org/1333340#Work
Report (Center for the Study of Language and Information (U.S.)) ;	Report (Center for the Study of Language and Information (U.S.)) ;	Report (Center for the Study of Language and Information (U.S.))	http://example.org/1333340#Work830-21
Semantic mapping	Semantic mapping	Semantic mapping	http://example.org/1344415#Work
Teaching reading comprehension. ;	Teaching reading comprehension. ;	Teaching reading comprehension	http://example.org/1344415#Work830-30
Sense and sensibility /	Sense and sensibility /	Sense and sensibility	http://example.org/1339374#Work
Sex and gender : the human experience /	Sex and gender : the human experience /	Sex and gender	http://example.org/1325764#Work
Sexual assault : Manitoba concerns /	Sexual assault : Manitoba concerns /	Sexual assault	http://example.org/1320150#Work
"--- shame the devil"" /	""--- shame the devil"" /	""--- shame the devil"	http://example.org/1354532#Work		
Signal recovery from noise in electronic instrumentation /	Signal recovery from noise in electronic instrumentation /	Signal recovery from noise in electronic instrumentation	http://example.org/1319648#Work
Simple &amp; direct : a rhetoric for writers /	Simple &amp; direct : a rhetoric for writers /	Simple &amp; direct	http://example.org/1341382#Work
Trio sonatas, violins, continuo, op. 1	Trio sonatas, violins, continuo, op. 1	Trio sonatas	http://example.org/1345036#Work
Chamber music from Georgian England. Trio sonatas. ;	Chamber music from Georgian England. Trio sonatas. ;	Chamber music from Georgian England	http://example.org/1345036#Work830-25
Sonatas, flutes (2), op. 4	Sonatas, flutes (2), op. 4	Sonatas	http://example.org/1338222#Work
Complete sonatas for winds by Jean-Baptiste Loeillet de Gant, John Loeillet of London, and Jacques (Jacob Jean-Baptiste) Loeillet.	Complete sonatas for winds by Jean-Baptiste Loeillet de Gant, John Loeillet of London, and Jacques (Jacob Jean-Baptiste) Loeillet.	Complete sonatas for winds by Jean-Baptiste Loeillet de Gant, John Loeillet of London, and Jacques (Jacob Jean-Baptiste) Loeillet	http://example.org/1338222#Work830-30
Small business (Toronto, Ont.)	Small business (Toronto, Ont.)	Small business (Toronto, Ont.)	http://example.org/1327622#Work
Magazine that's all about small business,			
Profit (Toronto, Ont.),			
Social democracy and the St. Petersburg labor movement, 1885-97 /	Social democracy and the St. Petersburg labor movement, 1885-97 /	Social democracy and the St. Petersburg labor movement, 1885-97	http://example.org/1322575#Work
Social marketing of vasectomy services : an international review /	Social marketing of vasectomy services : an international review /	Social marketing of vasectomy services	http://example.org/1001181#Work
Sociobiology, sense or nonsense? /	Sociobiology, sense or nonsense? /	Sociobiology, sense or nonsense?	http://example.org/1339204#Work
Episteme (Dordrecht, Netherlands) ;	Episteme (Dordrecht, Netherlands) ;	Episteme (Dordrecht, Netherlands)	http://example.org/1339204#Work830-29
Socio-cultural approach to tribal languages : an historico comparative dictionary of Halbi, the lingua franca of Aryan, Dravidian, and Munda tribes /	Socio-cultural approach to tribal languages : an historico comparative dictionary of Halbi, the lingua franca of Aryan, Dravidian, and Munda tribes /	Socio-cultural approach to tribal languages	http://example.org/1327292#Work
Socjologia komunikacji literackiej : problemy rozpowszechniania i odbioru literatury /	Socjologia komunikacji literackiej : problemy rozpowszechniania i odbioru literatury /	Socjologia komunikacji literackiej	http://example.org/1000839#Work
Problemy kultury literackiej.	Problemy kultury literackiej.	Problemy kultury literackiej	http://example.org/1000839#Work830-25
Solid state plane-text	Solid state plane-text	Solid state plane-text	http://example.org/1340313#Work
Piano music. Selections	Piano music. Selections	Piano music	http://example.org/1351233#Work
Sonatas, piano, no. 1, op. 2, no. 1, F minor.	Sonatas, piano, no. 1, op. 2, no. 1, F minor.	Sonatas	http://example.org/1351233#Work700-31
Bagatelles, piano, op. 33. No. 4.	Bagatelles, piano, op. 33. No. 4.	Bagatelles	http://example.org/1351233#Work700-32
Bagatelles, piano, op. 33. No. 7.	Bagatelles, piano, op. 33. No. 7.	Bagatelles	http://example.org/1351233#Work700-33
Sonatas, piano, no. 2, op. 2, no. 2, A major.	Sonatas, piano, no. 2, op. 2, no. 2, A major.	Sonatas	http://example.org/1351233#Work700-34
Sonatas, violoncello, continuo, G. 17, C major	Sonatas, violoncello, continuo, G. 17, C major	Sonatas	http://example.org/1360951#Work
Sonatas, violoncello, continuo, E♭ major	Sonatas, violoncello, continuo, E♭ major	Sonatas	http://example.org/1360105#Work
Songs and arias	Songs and arias	Songs and arias	http://example.org/1331608#Work
Acis and Galatea. Would you gain the tender creature; arranged.	Acis and Galatea. Would you gain the tender creature; arranged.	Acis and Galatea	http://example.org/1331608#Work700-25
Masses, BWV 232, B minor. Benedictus; arranged.	Masses, BWV 232, B minor. Benedictus; arranged.	Masses	http://example.org/1331608#Work700-26
Songs. Selections.	Songs. Selections.	Songs	http://example.org/1331608#Work700-27
Land of dreams.	Land of dreams.	Land of dreams	http://example.org/1331608#Work700-28
Zauberflöte. Dies Bildnis ist bezaubernd schön arranged.	Zauberflöte. Dies Bildnis ist bezaubernd schön arranged.	Zauberflöte	http://example.org/1331608#Work700-29
Semele. Where'er you walk arranged.	Semele. Where'er you walk arranged.	Semele	http://example.org/1331608#Work700-30
Weihnachts-Oratorium. Frohe Hirten, eilt arranged.	Weihnachts-Oratorium. Frohe Hirten, eilt arranged.	Weihnachts-Oratorium	http://example.org/1331608#Work700-31
Pêcheurs de perles. Je crois entendre encore arranged.	Pêcheurs de perles. Je crois entendre encore arranged.	Pêcheurs de perles	http://example.org/1331608#Work700-32
Shakespeare songs, op. 6.	Shakespeare songs, op. 6.	Shakespeare songs	http://example.org/1331608#Work700-33
Canciones populares españolas. Nana arranged.	Canciones populares españolas. Nana arranged.	Canciones populares españolas	http://example.org/1331608#Work700-34
Songs to words by Walt Whitman.	Songs to words by Walt Whitman.	Songs to words by Walt Whitman	http://example.org/1331608#Work700-36
Songs from unsung worlds : science in poetry /	Songs from unsung worlds : science in poetry /	Songs from unsung worlds	http://example.org/1301307#Work
Science 85.	Science 85.	Science 85	http://example.org/1301307#Work730-23
Songs in a time of war /	Songs in a time of war /	Songs in a time of war	http://example.org/1328474#Work
Sour gas study of the Calgary Region /	Sour gas study of the Calgary Region /	Sour gas study of the Calgary Region	http://example.org/1396986#Work
Sovereignty and leadership in Lebanon, 1943-1976 /	Sovereignty and leadership in Lebanon, 1943-1976 /	Sovereignty and leadership in Lebanon, 1943-1976	http://example.org/1001338#Work
So you have a graduate engineer : a guide for practising civil engineers.	So you have a graduate engineer : a guide for practising civil engineers.	So you have a graduate engineer	http://example.org/1306027#Work
Spielformen der Poesie /	Spielformen der Poesie /	Spielformen der Poesie	http://example.org/1305544#Work
