resource	Community	ualId:belongsToCommunity	ualid:belongsToCommunity	ualId:hasCollectionId	ualId:hasCollection	ualid:hasCollectionId	ualid:hasCollection	ualids:doi	ualId:fedora3handle	ualids:fedora3handle	http://fedora.info/definitions/v4/repository#uuid	info:hasModel	http://id.loc.gov/vocabulary/relators/dpt	ualId:fedora3uuid	ualids:fedora3uuid	dcterm:creator	dcterm:description	dcterm:modified	dcterm:title	dcterm:relation	dcterm:source	http://scholarsphere.psu.edu/ns#relativePath	dcterm:contributor	dcterm:license	dcterm:type	dcterm:created	dcterm:dateAccepted	dcterm:dateSubmitted	dcterm:isVersionOf	dcterm:language	dcterm:subject	ualId:year_created	ualid:year_created	ualid:ingestbatch	ualId:ingestbatch	http://fedora.info/definitions/v4/repository#created	http://fedora.info/definitions/v4/repository#createdBy	http://fedora.info/definitions/v4/repository#exportsAs	http://fedora.info/definitions/v4/repository#hasParent	http://fedora.info/definitions/v4/repository#lastModified	http://fedora.info/definitions/v4/repository#lastModifiedBy	http://fedora.info/definitions/v4/repository#mixinTypes	http://fedora.info/definitions/v4/repository#primaryType	http://fedora.info/definitions/v4/repository#writable	info:downloadFilename	info:createdDate	AASM::Persistence::ActiveFedoraPersistence::AASMTermsaasmstate	info:fedora/fedora-system:def/relations-external#isPartOf	rdf:type	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/hm/50/tr/86/hm50tr86j>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R3N00ZT41	http://hdl.handle.net/10402/era.37645	http://hdl.handle.net/10402/era.37645	0812a7ab-110b-42dc-b8f4-b411da13a698	GenericFile	gapsshrc@ualberta.ca	uuid:187ede60-9141-415f-9e41-8d8c49d89293	uuid:187ede60-9141-415f-9e41-8d8c49d89293	GAPSSHRC	Outdated. SSHRC No longer defines priority areas (Nov 2017).	2017-11-14T15:30:35.589Z	Should I Align My Proposal with a SSHRC Priority Area? PG & PDG	N/A	GAPSSHRC	N/A	B. Stelmach	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/01/08	2014-01-08T14:34:08Z	2014-01-08T14:34:08Z	N/A	English	SSHRC | grantsmanship | Grant Writing	2014	2014	3r074v05t	3r074v05t	2015-10-03T06:12:31.954Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/hm/50/tr/86/hm50tr86j/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:30:35.814Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Should I Align My Proposal with a SSHRC Priority Area PG and PDG.pdf	2014-01-08T21:34:08.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/98/80/vr/13/9880vr13m	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/mk/61/rh/86/mk61rh861>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558s61g	Grant-Writing (Social Sciences and Humanities)	doi:10.7939/R30G3GZ3M	http://hdl.handle.net/10402/era.36885	http://hdl.handle.net/10402/era.36885	0392702d-32db-4916-8b90-a1dc782fc89d	GenericFile	gapsshrc@ualberta.ca	uuid:8d774db0-b068-42d5-aa04-3bfc877ca30e	uuid:8d774db0-b068-42d5-aa04-3bfc877ca30e	B. Stelmach	N/A	2014-07-31T21:42:02.169Z	KMb: Message, Target Audience, Messenger, Format, Evaluation	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/10/14	2013-10-15T10:11:53Z	2013-10-15T10:11:53Z	N/A	English	knowledge mobilization | Knowledge Mobilization Framework | SSHRC	2013	2013	9306t027w	9306t027w	2015-10-06T01:25:09.849Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/mk/61/rh/86/mk61rh861/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	KMb Message, Target Audience, Messenger, Format, Evaluation.pdf	2013-10-15T16:11:53.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/9p/29/0b/15/9p290b15t	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ng/45/1h/65/ng451h65t>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558s61g	Grant-Writing (Social Sciences and Humanities)	doi:10.7939/R3QZ22H5R	http://hdl.handle.net/10402/era.35033	http://hdl.handle.net/10402/era.35033	fa9fc17d-0fb2-434d-8092-d96a5f2fbde6	GenericFile	gapsshrc@ualberta.ca	uuid:25b9e741-9806-4821-8e15-5d1dd29f7561	uuid:25b9e741-9806-4821-8e15-5d1dd29f7561	B. Stelmach	N/A	2014-07-31T21:57:26.232Z	Seven Lethal Mistakes in Grant Writing	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	October 8, 2013	2013-10-08T08:30:47Z	2013-10-08T08:30:47Z	N/A	English	SSHRC | grantsmanship | grant writing tips	2013	2013	vx021f22w	vx021f22w	2015-10-03T09:03:57.135Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ng/45/1h/65/ng451h65t/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Seven Lethal Mistakes in Grant Writing.pdf	2013-10-08T14:30:48.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5t/34/sj/72/5t34sj726	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rf/55/z7/74/rf55z774x>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558t12r	Taken for Grant-Ed	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R3Q23R085	http://hdl.handle.net/10402/era.37065	http://hdl.handle.net/10402/era.37065	75bc589e-1661-4d36-a426-9364f1ac5773	GenericFile	gapsshrc@ualberta.ca	uuid:09a14bc8-8f83-42b0-bddc-393fddb7796f	uuid:09a14bc8-8f83-42b0-bddc-393fddb7796f	GAP SSHRC	Workshop materials; tips & strategies for SSHRC grant proposal development.	2016-03-08T14:16:30.655Z	Should I Include Co-Investigators or Collaborators?	N/A	N/A	N/A	Stelmach, B	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Learning Object	2013/10/24	2013-10-24T15:02:12Z	2013-10-24T15:02:12Z	N/A	English	SSHRC | Grant Writing | Co-Applicants | Collaborators | Partnering | research teams	2013	2013	pr76f3492	pr76f3492	2015-10-03T01:35:01.161Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rf/55/z7/74/rf55z774x/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Should I Include Co-Investigators or Collaborators.pdf	2013-10-24T21:02:12.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7d/27/8t/12/7d278t12c	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rf/55/z8/25/rf55z8256>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R38W3858V	http://hdl.handle.net/10402/era.37643	http://hdl.handle.net/10402/era.37643	a9f3c3d8-0fac-4cdc-a029-fdf7f0bf9a66	GenericFile	gapsshrc@ualberta.ca	uuid:6b16fde8-9e54-4138-a470-4a991c85c7da	uuid:6b16fde8-9e54-4138-a470-4a991c85c7da	gapsshrc	Workshop material, outdated as of 2016. Until 2014, SSHRC used priority areas to stream research into particular subject areas. The priority area concept was replaced by the Future Challenge Questions The FCQ were used to help non-academics to understand the big questions that social sciences and humanities researchers answer.	2016-10-05T14:32:25.821Z	Should I Align My Proposal with a SSHRC Priority Area? [Outdated]	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/01/08	2014-01-08T13:48:41Z	2014-01-08T13:48:41Z	N/A	English	SSHRC | grantsmanship | Grant Assist Program	2014	2014	rv042t73v	rv042t73v	2015-10-05T00:07:35.802Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rf/55/z8/25/rf55z8256/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Prioirty Area IG and IDG.pdf	2014-01-08T20:48:41.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pc/28/9j/81/pc289j81t	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cq/55/st74cq55j>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/44/55/8s/61/44558s61g	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R32804Z89	http://hdl.handle.net/10402/era.35060	http://hdl.handle.net/10402/era.35060	0a472059-18b3-4e03-b63c-30436f49e5ea	GenericFile	gapsshrc@ualberta.ca	uuid:1053d4dc-c85f-4507-a6f5-babb194583dc	uuid:1053d4dc-c85f-4507-a6f5-babb194583dc	Grant Assist Program (Social Sciences / Humanities) | B. Stelmach	Workshop materials; grant-writing, SSHRC competitions	2016-06-08T13:33:31.343Z	Grant Writing Tips Old & New	N/A	GAP SSHRC	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Learning Object	October 8, 2013	2013-10-08T15:39:04Z	2013-10-08T15:39:04Z	N/A	English	grant writing | SSHRC | grantsmanship	2013	2013	mc87pq31z	mc87pq31z	2015-10-03T02:05:29.981Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cq/55/st74cq55j/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Grant Writing Tips Old & New.pdf	2013-10-08T21:39:04.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2b/88/qc/29/2b88qc29j	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wd/37/5w/97/wd375w97b>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558s61g	Grant-Writing (Social Sciences and Humanities)	doi:10.7939/R3R785X09	http://hdl.handle.net/10402/era.35026	http://hdl.handle.net/10402/era.35026	5c88b6ce-1d6b-45be-ad43-ca2389bca28a	GenericFile	gapsshrc@ualberta.ca	uuid:7d8f4586-abc1-42bf-bb29-46435249f9a0	uuid:7d8f4586-abc1-42bf-bb29-46435249f9a0	B. Stelmach	N/A	2014-07-31T21:57:09.959Z	Reviewers Experiences	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	October 7, 2013	2013-10-07T11:45:36Z	2013-10-07T11:45:36Z	N/A	English	SSHRC Application | SSHRC | Grant Reviewing	2013	2013	x346d488d	x346d488d	2015-10-05T10:46:05.803Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wd/37/5w/97/wd375w97b/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Reviewers Experiences.pdf	2013-10-07T17:45:36.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/s4/65/5h/40/s4655h409	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xg/94/hq/77/xg94hq77x>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558s61g	Grant-Writing (Social Sciences and Humanities)	doi:10.7939/R3Q52FH0Z	http://hdl.handle.net/10402/era.36890	http://hdl.handle.net/10402/era.36890	1786e28b-2374-4bc3-a633-7951b50f9d2b	GenericFile	gapsshrc@ualberta.ca	uuid:b526817d-8f12-42ce-bfa2-46225bbfd7ee	uuid:b526817d-8f12-42ce-bfa2-46225bbfd7ee	B. Stelmach	N/A	2014-07-31T21:46:55.740Z	Outlining a Study from Problem to Expected Outcomes: An Example	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/10/16	2013-10-16T07:58:12Z	2013-10-16T07:58:12Z	N/A	English	SSHRC | expected outcomes | research problem	2013	2013	mp48sd86j	mp48sd86j	2015-10-10T06:31:21.503Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xg/94/hq/77/xg94hq77x/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Outlining a Study from Problem to Expected Outcomes - An Example.pdf	2013-10-16T13:58:12.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7w/62/f9/49/7w62f949g	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/q8/11/kk/90/q811kk904>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s92g	Newsletters	44558s92g	Communiques (SSHRC)	doi:10.7939/R39W0930P	http://hdl.handle.net/10402/era.37112	http://hdl.handle.net/10402/era.37112	25acc7f6-7d84-4cf1-a06d-fa9dc3ddfd89	GenericFile	gapsshrc@ualberta.ca	uuid:e91c2eea-6d31-49a0-b1c9-f438c5f7dc73	uuid:e91c2eea-6d31-49a0-b1c9-f438c5f7dc73	GAP SSHRC	N/A	2016-06-08T12:47:08.108Z	GAP SS&H Newsletter (Vol 3 Issue 1)	N/A	N/A	N/A	Stelmach, B.	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Report	2013/10/25	2013-10-25T15:47:53Z	2013-10-25T15:47:53Z	N/A	English	SSHRC | grantsmanship | Grant Assist Program | Announcements | Humanities grants | Social Sciences grants	2013	2013	cf95jc73f	cf95jc73f	2015-10-10T20:21:24.506Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/q8/11/kk/90/q811kk904/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T14:56:51.651Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	GAP Newsletter October 2013.pdf	2013-10-25T21:47:53.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/z8/90/rv/69/z890rv69b	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/05/74/1s/76/05741s76w>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R37H1DQ0Z	http://hdl.handle.net/10402/era.32686	http://hdl.handle.net/10402/era.32686	83c7eac8-3f00-4b82-ad5c-45c68686f7e3	GenericFile	gapsshrc@ualberta.ca	uuid:0c9c135c-f6b6-427e-95af-0c78ebfd4c14	uuid:0c9c135c-f6b6-427e-95af-0c78ebfd4c14	GAPSSHRC | Shields, Rob	SSHRC PDG awarded 2012:  What can cities and communities do to support and benefit from new technologies? How can knowledge-intensive sectors develop in ways which account for local contexts and local needs? How can benefits and prosperity be made to stick to the communities in which new technologies are innovated? We are developing a partnership to explore these questions and to foster networks which integrate scientific innovation, community development, and urban planning in the development of localinnovation clusters. Using the local case of nanotechnology in Edmonton, the University of Albertas City-Region Studies Centre is developing partnerships with the National Institute of Nanotechnology (NINT), the Northern Alberta Institute of Technology (NAIT), NanoAlberta - Alberta Innovates Technology Futures (AITF), TEC Edmonton, the municipalities making up the Alberta Capital Region and an emerging nanotechnology business sector. Our aim in developing this partnership is to inform and research innovation networks which recognize and engage people and place as key constituents of successful science policy and development strategies.	2016-11-23T17:10:56.774Z	Nanotechnology and the Alberta capital region: A case study of integrating communities, innovation and development	N/A	Shields, Rob	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/11/29	2013-08-14T08:02:42Z	2013-08-14T08:02:42Z	N/A	English	2012 | Urban | SSHRC Grant | Political Science | Geography | Cities | Innovation | Nanotechnology | networks | new technologies | Partnership Development Grant | PDG | Policy Studies | Science governance | Technological development | Urban planning	2011	2011	6395w824r	6395w824r	2015-10-10T08:50:13.823Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/05/74/1s/76/05741s76w/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Rob Shields PDG.pdf	2013-08-14T14:02:43.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/vt/15/0k/44/vt150k44w	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/61/08/vc/22/6108vc220>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R32R3P04D	http://hdl.handle.net/10402/era.32377	http://hdl.handle.net/10402/era.32377	4927a0b2-7ace-45ab-8402-6cb7cfbd3f94	GenericFile	gapsshrc@ualberta.ca	uuid:f4423d92-93a4-46e5-a2e8-ce3cd827fb85	uuid:f4423d92-93a4-46e5-a2e8-ce3cd827fb85	Martin, Keavy	SSHRC IDG awarded 2011:  Artistic practices form an essential component of Canadas Truth and Reconciliation Commission (TRC). While important scholarly contributions have already examined the political and social contexts of reconciliation and redress, our proposed project will be the first of its kind to examine the role that the arts play in the culture of reconciliation in Canada, from national TRC-hosted events in Inuvik, Halifax, Victoria, Montreal, and Edmonton, Saskatoon and Ottawa, to smaller festivals and grassroots performances in various regions of the country. In studying these events, we will ascertain how artistic performances contribute to—or perhaps even govern—the process of reconciliation between Indigenous and non-Indigenous Canadians.	2016-11-23T18:05:35.945Z	The aesthetics of reconciliation in Canada	N/A	Keavy Martin	N/A	Robinson, Dylan//UofT	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/01/28	2013-07-29T10:17:04Z	2013-07-29T10:17:04Z	N/A	English	Successful SSHRC | IDG | Insight Development Grant | Grant application | First Nations | Aboriginal Arts | Aboriginal reconciliation | Residential School | TRC | Truth and Reconciliation Commission	2011	2011	3b591981s	3b591981s	2015-10-09T23:19:31.502Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/61/08/vc/22/6108vc220/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Keavy Martin IDG.pdf	2013-07-29T16:17:04.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/0g/35/4g/37/0g354g376	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/08/hg/61/cc08hg61f>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R38P5VH5M	http://hdl.handle.net/10402/era.41323	http://hdl.handle.net/10402/era.41323	56de03f3-b46d-4e8c-ae3d-82a1c36131c1	GenericFile	gapsshrc@ualberta.ca	uuid:e7fb611b-298a-4731-8bcc-0cbffab89f51	uuid:e7fb611b-298a-4731-8bcc-0cbffab89f51	Tessier, Anne-Michelle	SSHRC IG awarded 2015 (2014 competition): ESL acquisition in early childhood is not well understood or even well-documented. Early L2 child speakers appear to produce more varied types of phonological errors compared with monolingual children, some but not all of which are predictable from their own mother tongues. The project will collect longitudinal data over an eighteen month period, from immigrant children aged four to seven and their parents, living in Edmonton and Vancouver. The ultimate result will be the first robust data set of ESL child phonology in Canada, accessible to researchers in academic, educational and clinical capacities. Understanding the roles of mother tongues and perceptual plasticity in young childrens second language acquisition is crucial to childrens development and well-being in an increasingly multi-cultural and multi-lingual Canada. By providing linguistically-informed measures of how first language phonology affects young immigrants spoken English, these results will provide data to inform pedagogical norms in early education, as well as ultimately identifying clinical markers for diagnosing speech delays and disorders among young L2 speakers.	2017-10-02T14:18:39.992Z	English Spoken by Immigrant Children: Learning a Second Language Phonology in Early Childhood	N/A	Tessier, Anne-Michelle	N/A	GAPSSHRC | Coetzee, Andries | Farris-Trimble, Ashley | Zuraw, Kie	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/10/15	2015-06-16T11:03:00Z	2015-06-16T11:03:00Z	N/A	English	2015 | Children | Linguistics | Successful SSHRC | Education | Insight Grant | SSHRC Grant | Grant application | Immigrants | IG | ESL | Computational Modeling | Language Acquisition	2014	2014	1g05fc783	1g05fc783	2015-10-09T22:52:59.959Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/08/hg/61/cc08hg61f/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Tessier_SSHRCInsight_Oct22014.pdf	2015-06-16T17:03:00.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cr/46/st74cr46s	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource	
