resource	Community	ualId:belongsToCommunity	ualid:belongsToCommunity	ualId:hasCollectionId	ualId:hasCollection	ualid:hasCollectionId	ualid:hasCollection	ualids:doi	ualId:fedora3handle	ualids:fedora3handle	http://fedora.info/definitions/v4/repository#uuid	info:hasModel	http://id.loc.gov/vocabulary/relators/dpt	ualId:fedora3uuid	ualids:fedora3uuid	dcterm:creator	dcterm:description	dcterm:modified	dcterm:title	dcterm:relation	dcterm:source	http://scholarsphere.psu.edu/ns#relativePath	dcterm:contributor	dcterm:license	dcterm:type	dcterm:created	dcterm:dateAccepted	dcterm:dateSubmitted	dcterm:isVersionOf	dcterm:language	dcterm:subject	ualId:year_created	ualid:year_created	ualid:ingestbatch	ualId:ingestbatch	http://fedora.info/definitions/v4/repository#created	http://fedora.info/definitions/v4/repository#createdBy	http://fedora.info/definitions/v4/repository#exportsAs	http://fedora.info/definitions/v4/repository#hasParent	http://fedora.info/definitions/v4/repository#lastModified	http://fedora.info/definitions/v4/repository#lastModifiedBy	http://fedora.info/definitions/v4/repository#mixinTypes	http://fedora.info/definitions/v4/repository#primaryType	http://fedora.info/definitions/v4/repository#writable	info:downloadFilename	info:createdDate	AASM::Persistence::ActiveFedoraPersistence::AASMTermsaasmstate	info:fedora/fedora-system:def/relations-external#isPartOf	rdf:type
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cx/p6/8k/g3/cxp68kg391>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558v757	Foundation Competition Workshops	doi:10.7939/R3319S941	N/A	http://hdl.handle.net/10402/era.38893	768e38ca-ea9e-41a8-a434-dc5536dbe5b2	GenericFile	helencoe@med.ualberta.ca	N/A	uuid:0017efb8-31cc-4acb-ab91-c2cdd785c552	Coe, Helen - Project Coordinator, Grant Assist Program (Health Sciences) | Simala-Grant, Joanne - Director, Grant Assist Program (Health Sciences)	What are critical features of a compelling application to Stage 1 of the CIHR Foundation Scheme competition? The Foundation Scheme application is dramatically different for a CIHR Operating Grant application in content, length, and style. Since the Foundation competition is new in 2014, and we have no prior reviewers, applicants or applications, three mock Stage 1 applications have been created as a starting point for discussions. Participants were sent the theme 2 mock application in advance of the meeting. The summary notes from the meeting discussion are available for download.	2015-03-12T22:37:43.963Z	Theme 2 CIHR Foundation Mock Stage 1 Application Discussion Summary Notes	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2014/05/29	N/A	N/A	N/A	English	stage 1 | foundation | clinical | theme 2	N/A	2014	cj38607116	N/A	2016-10-28T16:23:50.087Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cx/p6/8k/g3/cxp68kg391/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-01-19T17:01:40.894Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Theme 2 Mock Application Summary Notes 16June2014.pdf	2014-06-16T19:42:47.898Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/c2/b8/8q/c3/c2b88qc36q	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/dr/26/xz/96/dr26xz967>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s04v	Workshops - Operating Grants	44558s04v	Workshops - Operating Grants	doi:10.7939/R3610VW40	http://hdl.handle.net/10402/era.25199	http://hdl.handle.net/10402/era.25199	0793bfa8-b90c-4898-ae81-ffc55338a4ff	GenericFile	cihrgrants@ualberta.ca	uuid:c8d80263-4acb-4a8c-b417-2bad591959ee	uuid:c8d80263-4acb-4a8c-b417-2bad591959ee	Drummond, Jane - Professor, Faculty of Nursing; Vice-Provost, Health Sciences Council | Goodwin, Donna - Associate Professor, Faculty of Physical Education and Recreation; Director, The Steadward Centre for Personal & Physical Achievement | Kovacs-Burns, Kathy - Associate Director, Health Sciences Council; Director, Interdisciplinary Health Research Academy | Scott, Shannon - Assistant Professor, Faculty of Nursing	The panelists were Dr. Jane Drummond (Professor, Faculty of Nursing; Vice-Provost, Health Sciences Council), Dr. Kathy Kovacs-Burns (Associate Director, Health Sciences Council; Director, Interdisciplinary Health Research Academy), Dr. Donna Goodwin (Associate Professor, Faculty of Physical Education and Recreation; Director, The Steadward Centre for Personal & Physical Achievement), and Dr. Shannon Scott (Assistant Professor, Faculty of Nursing). This panel discussed what reviewers look for in a successful Theme 3 and Theme 4 operating and knowledge translation grants and help identified the characteristics of winning applications.   The short PowerPoint PDF is available for download while the 2 part video can be downloaded by selecting attached.	2015-08-05T21:00:32.906Z	Dissecting Winning Theme/Pillar 3 [Health Services] and 4 [Social, Cultural, Environmental and Population Health] CIHR Operating and KT Grants	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2012/01/12	2012-01-19T08:21:04Z	2012-01-19T08:21:04Z	N/A	English	OOGP | open operating grant program | knowledge translation | theme 3 | social, cultural, environmental and population health | theme 4 | health systems services | knowledge synthesis	2012	2012	1z40kv44j	1z40kv44j	2015-10-11T01:34:07.169Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/dr/26/xz/96/dr26xz967/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T17:03:41.943Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	uuid:c8d80263-4acb-4a8c-b417-2bad591959ee.zip	2012-01-19T15:21:04.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2r/36/v0/35/2r36v0354	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/dr/26/xx/53/dr26xx537>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558t55j	University Delegate (CIHR) Information	44558t55j	University Delegate (CIHR) Information	doi:10.7939/R3KP7TT3T	http://hdl.handle.net/10402/era.31500	http://hdl.handle.net/10402/era.31500	c121e997-7988-4df0-bfa8-bf9d3ab1fee7	GenericFile	cihrgrants@ualberta.ca	uuid:17b5a318-71ee-4731-829e-6d3b69e8b0ac	uuid:17b5a318-71ee-4731-829e-6d3b69e8b0ac	CIHR	Teleconference minutes are available for download for April 2013 University Delegate teleconference. Discussion included an update on the Canada Graduate Scholarships (CGS) Harmonization project and CIHR Reforms. An introduction to CGS Harmonization project was given and allocation/distribution of funds between the tri-agencies was discussed. Deadlines and adjudication of these awards was also discussed. Dr. Jane Aubin gave an update to the CIHR Reforms and feedback from the Institutional Visits.	2014-04-29T15:28:14.446Z	University Delegate Teleconference Minutes April 4, 2013	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	N/A	2013-05-10T10:26:20Z	2013-05-10T10:26:20Z	N/A	English	canada graduate scholarships | CIHR reforms	N/A	N/A	5d86p0399	5d86p0399	2015-10-03T05:41:37.948Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/dr/26/xx/53/dr26xx537/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T04:52:04.135Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	UD April 4 2013 Teleconference Minutes_EN.pdf	2013-05-10T16:26:20.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/95/93/tv/23/9593tv23m	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/v3/3r/w7/bqv33rw72p>	Grant Assist Program (Health Sciences)	44558r821	44558r821	N/A	N/A	N/A	N/A	doi:10.7939/R3NC0J	N/A	N/A	7397d9c6-70e5-47c1-ae44-ab83374cf83b	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR | Thane Chambers	N/A	2016-04-14T15:17:17.749Z	Bibliometrics & Research Impact Workshop Hand outs	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016-03-24	N/A	2016-04-14T15:17:17.749Z	N/A	English	CIHR | Articles | Bibliometrics | InCites Database | Journal Citation Reports | Metrics | Research Impact | Scopus | Web of Science	2016	2016	N/A	N/A	2016-04-14T15:17:18.387Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bq/v3/3r/w7/bqv33rw72p/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-21T22:55:11.339Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	HandoutResearchImpact.pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4q/77/fv/07/4q77fv07m	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/47/42/9b/34/47429b34r>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s04v	Workshops - Operating Grants	44558s04v	Workshops - Operating Grants	doi:10.7939/R3JH3D39S	http://hdl.handle.net/10402/era.31037	http://hdl.handle.net/10402/era.31037	4b450e31-5378-4fb8-a8e8-47744801f96c	GenericFile	cihrgrants@ualberta.ca	uuid:0bc2a29e-e8fe-4367-8c9d-dc02277e33ee	uuid:0bc2a29e-e8fe-4367-8c9d-dc02277e33ee	Rachubinski, Rick - Professor & Chair, Department of Cell Biology, Faculty of Medicine & Dentistry	Submission of a new CIHR Open Operating Grant Program (OOGP) application is a major undertaking. This workshop included  discussion of the following questions: How will I know when I’m ready to compete for OOGP funding? What are the key elements an applicant needs to have in place prior to seeking funding from the OOGP? What is an appropriate timeline for developing an application? How do I identify and approach the best people to provide informal feedback on an application? How do I select the best peer review committee? What are key features of successful OOGP applications? What resources and formal assistance are available to me in preparing an application?	2014-04-28T21:22:50.381Z	New CIHR OOGP Applications: Tips and Considerations	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2013/04/09	2013-04-09T16:22:20Z	2013-04-09T16:22:20Z	N/A	English	internal review | new applications | oogp	2013	2013	3484zj24g	3484zj24g	2015-10-10T14:19:12.038Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/47/42/9b/34/47429b34r/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T00:16:52.608Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	uuid:0bc2a29e-e8fe-4367-8c9d-dc02277e33ee.zip	2013-04-09T22:22:20.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wh/24/6t/41/wh246t41x	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/j0/3c/z7/b4j03cz73p>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558s50z	Support	doi:10.7939/R36T0GZ86	N/A	N/A	e4b67a60-b4a8-4c79-afcb-e374863f1d31	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Simala-Grant, Joanne - Director, Health Funding Research Initiatives | Coe, Helen - Project Coordinator, Grant Assist Program	This document contains information and links to University of Alberta groups that provide support services to researchers applying for grants. Some of the resource groups provide direct support in areas such as grant review or writing specialist sections of grant applications. Others provide support in planning and organizing components of a strong grant application, such as data management or clinical trials management. Some services are free to University of Alberta researchers; others operate on a fee for service basis.	2017-01-12T10:42:34.824Z	Grant Support Resources at the University of Alberta	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2017/01/11	N/A	N/A	N/A	English	CIHR | WCHRI | Alberta SPOR | Grant | Resources	N/A	2017	N/A	N/A	2016-11-10T15:45:23.041Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/j0/3c/z7/b4j03cz73p/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-01-12T17:42:44.399Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Grant Writing Resources at the UofA Nov2016.pdf	2016-11-10T15:45:21.693Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cj/82/kb/31/cj82kb31k	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bh/t2/4w/j4/bht24wj48n>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558t55j	University Delegate (CIHR) Information	doi:10.7939/R3R49GN0S	N/A	N/A	741564c4-545b-4dfd-bc9c-6008041fa85d	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR	N/A	2017-02-13T22:41:14.583Z	University Delegate Teleconference Minutes - January 5, 2017	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2017/01/05	N/A	N/A	N/A	English	Project Grant | CIHR Update | Foundation Grant	N/A	2017	N/A	N/A	2017-02-13T22:41:14.929Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bh/t2/4w/j4/bht24wj48n/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-02-13T22:57:13.926Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Draft English Minutes of the January 5 2017 Meeting.pdf	2017-02-13T22:41:14.583Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/00/00/02/91/00000291v	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bf/q9/77/t7/bfq977t78h>	Grant Assist Program (Health Sciences)	44558r821	44558r821	bdr26xx36j	N/A	bdr26xx36j	Project Competition	doi:10.7939/R35P1P	N/A	N/A	086becfe-befa-4af6-ac6b-02798ca3c72d	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	CIHR	N/A	2015-11-13T15:20:58.531Z	Project Workshop questions answered by CIHR, 8Oct2015	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2015/10/08	N/A	2015-11-13T21:58:34.885Z	N/A	English	CIHR | Project	2015	2015	N/A	N/A	2015-11-13T21:58:35.139Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bf/q9/77/t7/bfq977t78h/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-22T01:48:31.894Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Project workshop Answered by CIHR Oct2015.pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b1/g0/5f/b6/b1g05fb61s	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n6/bvq27zn66m>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558s04v	Workshops - Operating Grants	doi:10.7939/R3WW77C7R	N/A	N/A	7f302d8c-773b-4d4b-a5d7-0303d7dd7645	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Simala-Grant, Joanne - Director, Grant Assist Program (Health Sciences) | Kassiri, Zam, Associate Professor, Department of Physiology | Kaul, Padma, Associate Professor, Department of Medicine	Drs. Padma Kaul and Zam Kassiri, two September 2016 Project awardees, shared their insights into preparing fundable Project application.	2017-08-02T12:36:06.925Z	Insights from CIHR Project Awardees	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Conference/workshop Presentation	2017/06/22	N/A	N/A	N/A	English	project	N/A	2017	N/A	N/A	2017-06-27T14:35:29.085Z	bypassAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bv/q2/7z/n6/bvq27zn66m/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-08-02T18:36:07.049Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Project Workshop June 2017  Slides F.pdf	2017-06-27T14:35:28.261Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/fj/23/65/14/fj236514k	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/b8/8q/c2/b2b88qc281>	Grant Assist Program (Health Sciences)	N/A	44558r821	N/A	N/A	44558t37m	E-bulletin	doi:10.7939/R3NV99J34	N/A	N/A	a5d573f0-c87d-46c0-a06a-1104d0e8fe46	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Dr. Joanne Simala-Grant	The document describes the eligibility and application procedure for bridge funding awards.	2016-08-24T13:57:08.546Z	University CIHR Bridge Funding Program	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016/07/21	N/A	N/A	N/A	English	CIHR | Bridge Funding	N/A	2016	N/A	N/A	2016-07-21T20:20:06.074Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b2/b8/8q/c2/b2b88qc281/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-01-19T01:13:56.207Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR AIHS Sustainability Bridge Award 21July.pdf	2016-07-21T20:20:05.821Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/bg/73/2d/91/bg732d914z	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/x5/1h/j1/b4x51hj10h>	Grant Assist Program (Health Sciences)	44558r821	44558r821	N/A	N/A	N/A	N/A	doi:10.7939/R3GZ30	N/A	N/A	e78f9afa-8ee5-4e23-a067-8aeee27ca449	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Kelly Mklas	N/A	2016-04-14T15:41:08.083Z	Knowledge Translation for Basic Scientists Video	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016-01-11	N/A	2016-04-14T15:41:08.083Z	N/A	English	Knowledge Translation	2016	2016	N/A	N/A	2016-04-14T15:41:08.757Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b4/x5/1h/j1/b4x51hj10h/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-21T01:04:48.988Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Knowledge Translation for Basic Scientists - Trimmed1.mp4	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/d2/78/t1/b7d278t11k	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/59/99/n6/12/5999n6128>	Grant Assist Program (Health Sciences)	44558r821	44558r821	N/A	N/A	N/A	N/A	doi:10.7939/R3Q52FF1J	N/A	N/A	0e76524b-6f2e-4343-9301-ff2f49204c4a	GenericFile	cihrgrants@ualberta.ca	N/A	N/A	Kelly Mklas	N/A	2016-04-14T15:40:55.954Z	Knowledge Translation for Basic Scientists Slides	N/A	N/A	N/A	N/A	http://creativecommons.org/licenses/by-nc-nd/4.0/	Research Material	2016-01-11	N/A	2016-04-14T15:40:55.954Z	N/A	English	Knowledge Translation	2016	2016	N/A	N/A	2016-04-14T15:40:56.545Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/59/99/n6/12/5999n6128/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T00:44:09.861Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Knowledge Translation for Basic Scientists - Jan 11, 2016.pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b7/d2/78/t1/b7d278t11k	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/p2/67/6w/98/p2676w986>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558t73g	Resources & Workshops – Budget	44558t73g	Resources & Workshops – Budget	doi:10.7939/R3ZC7RX7K	http://hdl.handle.net/10402/era.32093	http://hdl.handle.net/10402/era.32093	63c10127-bcf0-45fb-a5c0-a20ea8b21046	GenericFile	cihrgrants@ualberta.ca	uuid:b36aa89b-7c84-4a7f-b8eb-86b7933b0e02	uuid:b36aa89b-7c84-4a7f-b8eb-86b7933b0e02	Simala-Grant, Joanne - Director, Grant Assist Program (Health Sciences)	This document outlines the key features of an exemplary budget and provides examples and sample wording of each. Quick tips on formatting the budget justification module as well as common errors in budgets are given.	2014-04-30T23:00:03.112Z	Key Features of Exemplary Budgets	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	N/A	2013-07-16T16:23:14Z	2013-07-16T16:23:14Z	N/A	English	budget | budget examples	N/A	N/A	k3569571p	k3569571p	2015-10-10T19:47:32.906Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/p2/67/6w/98/p2676w986/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T12:45:11.562Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Key features of exemplary budgets July 2013 F_merged.pdf	2013-07-16T22:23:14.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jq/08/5m/60/jq085m604	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
