Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
Farrington, Neil	n2011067679		Farrington, Neil	n2011067679	n2011067679	0.9411764705882353	Farrington, Neil			Person		http://example.org/6710558#Agent700-33	890147270494935700007
Tejedor, Chon	n2010035580		Tejedor, Chon	n2010035580	n2010035580	1	Tejedor, Chon			Person		http://example.org/6710569#Agent100-17	121998070
Wittgenstein, Ludwig, 1889-1951	n79032058		Wittgenstein, Ludwig, 1889-1951	n79032058	n79032058	0.96875	Wittgenstein, Ludwig, 1889-1951			Person		http://example.org/6710569#Agent600-28	24609378
Silverman, Raymond Aaron	n87122066		Silverman, Raymond Aaron	n87122066	n87122066	1	Silverman, Raymond Aaron			Person		http://example.org/6710579#Agent700-34	44474111
Rebay-Salisbury, Katharina	n2010035756		Rebay-Salisbury, Katharina	n2010035756	n2010035756	0.9629629629629629	Rebay-Salisbury, Katharina			Person		http://example.org/6710582#Agent700-42	255914272
Brysbaert, Ann	n2003051760		Brysbaert, Ann	n2003051760	n2003051760	0.9333333333333333	Brysbaert, Ann			Person		http://example.org/6710582#Agent700-43	52837200
Foxhall, Lin	n87110824		Foxhall, Lin	n87110824	n87110824	0.9230769230769231	Foxhall, Lin			Person		http://example.org/6710582#Agent700-44	111233966
Bortoleto, Ana Paula	n2014029191		Bortoleto, Ana Paula	n2014029191	n2014029191	1	Bortoleto, Ana Paula			Person		http://example.org/6710591#Agent100-19	308753773
Backwell, Ben	n2014018289		Backwell, Ben	n2014018289	n2014018289	1	Backwell, Ben			Person		http://example.org/6710594#Agent100-19	307433049
Patrucco, Pier Paolo	n2014013563		Patrucco, Pier Paolo	n2014013563	n2014013563	1	Patrucco, Pier Paolo			Person		http://example.org/6710601#Agent700-33	203162861
Stephan, Benjamin			Stephan, Benjamin				Stephan, Benjamin			Person		http://example.org/6710602#Agent700-32	
Lane, Richard			Lane, Richard				Lane, Richard			Person		http://example.org/6710602#Agent700-33	
Kresl, Peter Karl	n88200623		Kresl, Peter Karl	n88200623	n88200623	1	Kresl, Peter Karl			Person		http://example.org/6710604#Agent100-17	32071958
Ietri, Daniele	nb2010024483		Ietri, Daniele	nb2010024483	nb2010024483	0.9333333333333333	Ietri, Daniele			Person		http://example.org/6710604#Agent700-30	159039481
Regional Studies Association (Seaford, England)	n78082132		Regional Studies Association (Seaford, England)		n78082132		Regional Studies Association (Seaford, England)	n78082132	1	Organization		http://example.org/6710604#Agent710-31	154228954
Mercille, Julien	nb2013004147		Mercille, Julien	nb2013004147	nb2013004147	1	Mercille, Julien			Person		http://example.org/6710605#Agent100-19	296401795
Whittaker, James K	n79042155		Whittaker, James K	n79042155	n79042155	0.9473684210526315	Whittaker, James K			Person		http://example.org/6710609#Agent700-33	47307122
Fernandez del Valle, Jorge	n2014014606		Fernandez del Valle, Jorge	n2014014606	n2014014606	1	Fernandez del Valle, Jorge			Person		http://example.org/6710609#Agent700-34	307430138
Holmes, Lisa	nb2009015928		Holmes, Lisa	nb2009015928	nb2009015928	1	Holmes, Lisa			Person		http://example.org/6710609#Agent700-35	90491349
Macintyre, Christine, 1938- 	n2002118461		Macintyre, Christine, 1938- 	n2002118461	n2002118461	0.8709677419354839	Macintyre, Christine, 1938- 			Person		http://example.org/6710611#Agent100-19	42115761
Cristian, Adrian, 1964- 	n2004004504		Cristian, Adrian, 1964-	n2004004504	n2004004504	1	Cristian, Adrian, 1964- 			Person		http://example.org/6710613#Agent700-39	48612693
Batmangelich, Sorush	n2014183041		Batmangelich, Sorush	n2014183041	n2014183041	1	Batmangelich, Sorush			Person		http://example.org/6710613#Agent700-40	307435449
De Chesnay, Mary	n2004120319		De Chesnay, Mary	n2004120319	n2004120319	1	De Chesnay, Mary			Person		http://example.org/6710623#Agent700-34	274244052
Smith, Gráinne, 1945- 	nb2006009947		Smith, Gráinne, 1945- 	nb2006009947	nb2006009947	0.9523809523809523	Smith, Gráinne, 1945- 			Person		http://example.org/6710625#Agent100-19	48749208
Cockbain, Ella	n2014013308		Cockbain, Ella	n2014013308	n2014013308	1	Cockbain, Ella			Person		http://example.org/6710626#Agent700-33	307429151
Knutsson, Johannes, 1947-	n81035914		Knutsson, Johannes, 1947-	n81035914	n81035914	1	Knutsson, Johannes, 1947-			Person		http://example.org/6710626#Agent700-34	93457536
Ragonese, Ester	n2014023995		Ragonese, Ester	n2014023995	n2014023995	1	Ragonese, Ester			Person		http://example.org/6710627#Agent100-19	308231377
Rees, Anne			Rees, Anne				Rees, Anne			Person		http://example.org/6710627#Agent700-33	
Ives, Jo			Ives, Jo				Ives, Jo			Person		http://example.org/6710627#Agent700-34	
Dray, Terry			Dray, Terry				Dray, Terry			Person		http://example.org/6710627#Agent700-35	
Keeble, Richard, 1948-	n93104274		Keeble, Richard, 1948-	n93104274	n93104274	0.8461538461538461	Keeble, Richard, 1948-			Person		http://example.org/6710632#Agent100-21	114026549
Reeves, Iain			Reeves, Iain				Reeves, Iain			Person		http://example.org/6710632#Agent700-35	
Schinke, Robert J	n2008076321		Schinke, Robert J	n2008076321	n2008076321	0.9444444444444444	Schinke, Robert J			Person		http://example.org/6710634#Agent700-38	864978
McGannon, Kerry R	n2014035986		McGannon, Kerry R	n2014035986	n2014035986	0.9444444444444444	McGannon, Kerry R			Person		http://example.org/6710634#Agent700-39	309819325
Croeser, Sky	no2014067552		Croeser, Sky	no2014067552	no2014067552	1	Croeser, Sky			Person		http://example.org/6710635#Agent100-18	308762782
Fine-Davis, Margret	n85109107		Fine-Davis, Margret	n85109107	n85109107	0.95	Fine-Davis, Margret			Person		http://example.org/6710636#Agent100-19	241482229
Sukarieh, Mayssoun	n2014037547		Sukarieh, Mayssoun	n2014037547	n2014037547	0.9473684210526315	Sukarieh, Mayssoun			Person		http://example.org/6710638#Agent100-21	1992151172694239210009
Tannock, Stuart, 1969- 	n00098974		Tannock, Stuart, 1969- 	n00098974	n00098974	0.8461538461538461	Tannock, Stuart, 1969- 			Person		http://example.org/6710638#Agent700-42	45538678
Barrouillet, Pierre	n2010009317		Barrouillet, Pierre	n2010009317	n2010009317	1	Barrouillet, Pierre			Person		http://example.org/6710646#Agent100-24	107336985
Camos, Valérie	n2009074670		Camos, Valérie	n2009074670	n2009074670	1	Camos, Valérie			Person		http://example.org/6710646#Agent700-35	102941907
Glǎveanu, Vlad Petre	n2013067646		Glǎveanu, Vlad Petre	n2013067646	n2013067646	1	Glǎveanu, Vlad Petre			Person		http://example.org/6710649#Agent700-31	305443261
Gillespie, Alex (Psychologist)	n2006048440		Gillespie, Alex (Psychologist)	n2006048440	n2006048440	1	Gillespie, Alex (Psychologist)			Person		http://example.org/6710649#Agent700-32	41268255
Valsiner, Jaan	n85191005		Valsiner, Jaan	n85191005	n85191005	1	Valsiner, Jaan			Person		http://example.org/6710649#Agent700-33	120729866
Colgan, Fiona	n97049371		Colgan, Fiona	n97049371	n97049371	0.9285714285714286	Colgan, Fiona			Person		http://example.org/6710668#Agent700-33	39615960
Rumens, Nick	no2007127785		Rumens, Nick	no2007127785	no2007127785	1	Rumens, Nick			Person		http://example.org/6710668#Agent700-34	12098908
Shakespeare, William, 1564-1616	n78095332		Shakespeare, William, 1564-1616	n78095332	n78095332	0.96875	Shakespeare, William, 1564-1616			Person		http://example.org/6710669#Agent600-29	96994048
Gajowski, Evelyn	n91016205		Gajowski, Evelyn	n91016205	n91016205	1	Gajowski, Evelyn			Person		http://example.org/6710669#Agent700-30	24845747
Rackin, Phyllis	n78006246		Rackin, Phyllis	n78006246	n78006246	1	Rackin, Phyllis			Person		http://example.org/6710669#Agent700-31	2602286
Bellotti, Elisa	n2014026186		Bellotti, Elisa	n2014026186	n2014026186	1	Bellotti, Elisa			Person		http://example.org/6710706#Agent100-18	308233077
Wilken, Rowan	n2004153385		Wilken, Rowan	n2004153385	n2004153385	0.9285714285714286	Wilken, Rowan			Person		http://example.org/6710713#Agent700-31	5794149368848885980003
Goggin, Gerard, 1964- 	n2002104762		Goggin, Gerard, 1964-	n2002104762	n2002104762	1	Goggin, Gerard, 1964- 			Person		http://example.org/6710713#Agent700-32	118967176
Aoyama, Tomoko	n2008035773		Aoyama, Tomoko	n2008035773	n2008035773	1	Aoyama, Tomoko			Person		http://example.org/6710714#Agent700-34	78250964
Dales, Laura	n2008084818		Dales, Laura	n2008084818	n2008084818	1	Dales, Laura			Person		http://example.org/6710714#Agent700-35	43781259
Dasgupta, Romit	n2004154617		Dasgupta, Romit	n2004154617	n2004154617	0.9375	Dasgupta, Romit			Person		http://example.org/6710714#Agent700-36	312601411
McLelland, Mark J., 1966- 	no2001015747		McLelland, Mark J., 1966- 	no2001015747	no2001015747	0.8620689655172413	McLelland, Mark J., 1966- 			Person		http://example.org/6710717#Agent700-30	33108243
Mackie, Vera C	n89671722		Mackie, Vera C	n89671722	n89671722	0.9333333333333333	Mackie, Vera C			Person		http://example.org/6710717#Agent700-31	258229474
Trottier, Daniel	n2012021317		Trottier, Daniel	n2012021317	n2012021317	1	Trottier, Daniel			Person		http://example.org/6710724#Agent700-34	272802742
Fuchs, Christian, 1976- 	no2005110165		Fuchs, Christian, 1976- 	no2005110165	no2005110165	0.8518518518518519	Fuchs, Christian, 1976- 			Person		http://example.org/6710724#Agent700-35	76643744
Blair, Alasdair			Blair, Alasdair				Blair, Alasdair			Person		http://example.org/6710733#Agent100-19	97681491
Saparov, Arsène	n2014042105		Saparov, Arsène	n2014042105	n2014042105	0.875	Saparov, Arsène			Person		http://example.org/6710737#Agent100-20	309824230
Hanappi, Gerhard, 1951-	n91046285		Hanappi, Gerhard, 1951-	n91046285	n91046285	1	Hanappi, Gerhard, 1951-			Person		http://example.org/6710739#Agent700-31	162941717
Springer, Paul J			Springer, Paul J				Springer, Paul J			Person		http://example.org/6710743#Agent100-22	
Lincoln, Abraham, 1809-1865	n79006779		Lincoln, Abraham, 1809-1865	n79006779	n79006779	0.9642857142857143	Lincoln, Abraham, 1809-1865			Person		http://example.org/6710743#Agent600-33	76349832
Lieber, Francis, 1800-1872	n50050452		Lieber, Francis, 1800-1872	n50050452	n50050452	0.9629629629629629	Lieber, Francis, 1800-1872			Person		http://example.org/6710743#Agent600-34	95285806
Robins, Glenn	n2006053153		Robins, Glenn	n2006053153	n2006053153	0.9285714285714286	Robins, Glenn			Person		http://example.org/6710743#Agent700-42	241146998404718941532
Angel, Ronald J	n82050046		Angel, Ronald J	n82050046	n82050046	0.8666666666666667	Angel, Ronald J			Person		http://example.org/6710758#Agent100-19	103453831
Angel, Jacqueline L	n91103009		Angel, Jacqueline L	n91103009	n91103009	0.8260869565217391	Angel, Jacqueline L			Person		http://example.org/6710758#Agent700-32	112400051
Crossley, Nick, 1968- 	n94021236		Crossley, Nick, 1968- 	n94021236	n94021236	0.84	Crossley, Nick, 1968- 			Person		http://example.org/6710763#Agent700-30	9949885
McAndrew, Siobhán, 1978- 	nr2006028082		McAndrew, Siobhán, 1978- 	nr2006028082	nr2006028082	0.92	McAndrew, Siobhán, 1978- 			Person		http://example.org/6710763#Agent700-31	17186455
Widdop, Paul	nb2011028651		Widdop, Paul	nb2011028651	nb2011028651	1	Widdop, Paul			Person		http://example.org/6710763#Agent700-32	214785348
Malik, Nadeem, 1962- 	no2014027876		Malik, Nadeem, 1962-	no2014027876	no2014027876	1	Malik, Nadeem, 1962- 			Person		http://example.org/6710765#Agent100-22	306394620
Films for the Humanities &amp; Sciences (Firm)			Films for the Humanities &amp; Sciences (Firm)				Films for the Humanities &amp; Sciences (Firm)			Organization		http://example.org/6711305#Agent710-45	
Films Media Group			Films Media Group				Films Media Group			Organization		http://example.org/6711305#Agent710-46	
Shopware (Firm)	no2008005063		Shopware (Firm)		no2008005063		Shopware (Firm)	no2008005063	1	Organization		http://example.org/6711305#Agent710-47	152826773
Films for the Humanities &amp; Sciences			Films for the Humanities &amp; Sciences				Films for the Humanities &amp; Sciences			Organization		http://example.org/6711412#Agent710-45	
Films for the Humanities &amp; Sciences (Firm)			Films for the Humanities &amp; Sciences (Firm)				Films for the Humanities &amp; Sciences (Firm)			Organization		http://example.org/6711412#Agent710-46	
Films Media Group			Films Media Group				Films Media Group			Organization		http://example.org/6711412#Agent710-47	
Films for the Humanities &amp; Sciences (Firm)			Films for the Humanities &amp; Sciences (Firm)				Films for the Humanities &amp; Sciences (Firm)			Organization		http://example.org/6711510#Agent710-36	
Films Media Group			Films Media Group				Films Media Group			Organization		http://example.org/6711510#Agent710-37	
Shopware (Firm)	no2008005063		Shopware (Firm)		no2008005063		Shopware (Firm)	no2008005063	1	Organization		http://example.org/6711510#Agent710-38	152826773
Films for the Humanities &amp; Sciences (Firm)			Films for the Humanities &amp; Sciences (Firm)				Films for the Humanities &amp; Sciences (Firm)			Organization		http://example.org/6711511#Agent710-36	
Films Media Group			Films Media Group				Films Media Group			Organization		http://example.org/6711511#Agent710-37	
Shopware (Firm)	no2008005063		Shopware (Firm)		no2008005063		Shopware (Firm)	no2008005063	1	Organization		http://example.org/6711511#Agent710-38	152826773
McCollum, Eric E	n89673301		McCollum, Eric E	n89673301	n89673301	0.9411764705882353	McCollum, Eric E			Person		http://example.org/6711774#Agent100-19	271088667
Eikerling, Michael	n2014036836		Eikerling, Michael	n2014036836	n2014036836	0.9473684210526315	Eikerling, Michael			Person		http://example.org/6712177#Agent100-14	309819998
Kulikovsky, Andrei A	no2010174065		Kulikovsky, Andrei A	no2010174065	no2010174065	0.9523809523809523	Kulikovsky, Andrei A			Person		http://example.org/6712177#Agent700-29	143501862
Mohseni, Kamran	n2014036098		Mohseni, Kamran	n2014036098	n2014036098	1	Mohseni, Kamran			Person		http://example.org/6712178#Agent700-27	309819414
Mittal, Rajat	n2014036100		Mittal, Rajat	n2014036100	n2014036100	1	Mittal, Rajat			Person		http://example.org/6712178#Agent700-28	309819416
Ghukasyan, Vladimir V	n2014185397		Ghukasyan, Vladimir V	n2014185397	n2014185397	0.9545454545454546	Ghukasyan, Vladimir V			Person		http://example.org/6712180#Agent700-29	308758130
Heikal, Ahmed A	n2014185398		Heikal, Ahmed A	n2014185398	n2014185398	0.9375	Heikal, Ahmed A			Person		http://example.org/6712180#Agent700-30	308758131
Reisner, David Evans	n87812615		Reisner, David Evans	n87812615	n87812615	0.9523809523809523	Reisner, David Evans			Person		http://example.org/6712181#Agent700-31	152940791
Pradeep, T	nb2008011401		Pradeep, T	nb2008011401	nb2008011401	0.9090909090909091	Pradeep, T			Person		http://example.org/6712181#Agent700-32	68461809
Debboun, Mustapha	n2006029729		Debboun, Mustapha	n2006029729	n2006029729	1	Debboun, Mustapha			Person		http://example.org/6712182#Agent700-27	14194603
Frances, Stephen P	n2006029730		Frances, Stephen P	n2006029730	n2006029730	0.9473684210526315	Frances, Stephen P			Person		http://example.org/6712182#Agent700-28	38800921
Strickman, Daniel	n2006029731		Strickman, Daniel	n2006029731	n2006029731	1	Strickman, Daniel			Person		http://example.org/6712182#Agent700-29	36342463
Selim, H. Magdi (Hussein Magdi), 1944- 	n87806516		Selim, H. Magdi (Hussein Magdi), 1944-	n87806516	n87806516	1	Selim, H. Magdi (Hussein Magdi), 1944- 			Person		http://example.org/6712183#Agent100-14	267527883
Iannone, Eugenio	n94024604		Iannone, Eugenio	n94024604	n94024604	1	Iannone, Eugenio			Person		http://example.org/6712184#Agent100-14	29637498
Conover, Michael R	nr97040761		Conover, Michael R	nr97040761	nr97040761	0.9473684210526315	Conover, Michael R			Person		http://example.org/6712185#Agent100-15	161211332
Vail, Rosanna M	n2014044421		Vail, Rosanna M	n2014044421	n2014044421	0.9375	Vail, Rosanna M			Person		http://example.org/6712185#Agent700-31	309826132
Lavrinenko, Andrei V	n2014013040		Lavrinenko, Andrei V	n2014013040	n2014013040	0.9523809523809523	Lavrinenko, Andrei V			Person		http://example.org/6712186#Agent100-14	103729050
Lægsgaard, Jesper	no2014139235		Lægsgaard, Jesper	no2014139235	no2014139235	1	Lægsgaard, Jesper			Person		http://example.org/6712186#Agent700-31	311471578
Gregersen, Niels	n85224234		Gregersen, Niels	n85224234	n85224234	0.9411764705882353	Gregersen, Niels			Person		http://example.org/6712186#Agent700-32	166611790
Schmidt, Frank W., 1929- 	n80095387		Schmidt, Frank W., 1929- 	n80095387	n80095387	0.8571428571428571	Schmidt, Frank W., 1929- 			Person		http://example.org/6712186#Agent700-33	32080989
Søndergaard, Thomas	no2014139312		Søndergaard, Thomas	no2014139312	no2014139312	1	Søndergaard, Thomas			Person		http://example.org/6712186#Agent700-34	311471642
Forsythe, Chris	n97047433		Forsythe, Chris	n97047433	n97047433	1	Forsythe, Chris			Person		http://example.org/6712187#Agent100-14	70674921
Liao, Huafei	n2009022238		Liao, Huafei	n2009022238	n2009022238	1	Liao, Huafei			Person		http://example.org/6712187#Agent700-32	86247900
Trumbo, Michael	n2015182125		Trumbo, Michael	n2015182125	n2015182125	1	Trumbo, Michael			Person		http://example.org/6712187#Agent700-33	314899378
Cardona-Rivera, Rogelio E	n2014042975		Cardona-Rivera, Rogelio E	n2014042975	n2014042975	0.9615384615384616	Cardona-Rivera, Rogelio E			Person		http://example.org/6712187#Agent700-34	309824963
Erciyes, Kayhan	n2014043004		Erciyes, Kayhan	n2014043004	n2014043004	0.9375	Erciyes, Kayhan			Person		http://example.org/6712188#Agent100-14	23146030498935861534
Kapilevich, Boris Y	n80124886		Kapilevich, Boris Y	n80124886	n80124886	0.95	Kapilevich, Boris Y			Person		http://example.org/6712190#Agent100-14	11153648
Harmer, Stuart W	n2014036085		Harmer, Stuart W	n2014036085	n2014036085	0.9411764705882353	Harmer, Stuart W			Person		http://example.org/6712190#Agent700-31	309819404
Bowring, Nicholas J	n2014036086		Bowring, Nicholas J	n2014036086	n2014036086	0.95	Bowring, Nicholas J			Person		http://example.org/6712190#Agent700-32	309819405
Gupta, S. Dutta	nb2006001796		Gupta, S. Dutta	nb2006001796	nb2006001796	0.9375	Gupta, S. Dutta			Person		http://example.org/6712191#Agent700-28	5266080
Ibaraki, Yasuomi	nb2006001798		Ibaraki, Yasuomi	nb2006001798	nb2006001798	0.9411764705882353	Ibaraki, Yasuomi			Person		http://example.org/6712191#Agent700-29	119873001
