Column 1	LCSH	Column 2	Column 3	blank
Lesbians--Government policy--Canada		lcsh	http://example.org/6774824#Topic650-33	
Bisexuals--Government policy--Canada		lcsh	http://example.org/6774824#Topic650-34	
Transgender people--Government policy--Canada		lcsh	http://example.org/6774824#Topic650-35	
Science--Methodology--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2010112235	lcsh	http://example.org/6799105#Topic650-39	
Research--Juvenile literature		lcsh	http://example.org/6799105#Topic650-40	
Teams in the workplace--Training of	http://id.loc.gov/authorities/subjects/sh97000141	lcsh	http://example.org/6849503#Topic650-29	
Group relations training	http://id.loc.gov/authorities/subjects/sh85057495	lcsh	http://example.org/6849503#Topic650-30	
Communication in organizations--Problems, exercises, etc		lcsh	http://example.org/6849503#Topic650-31	
Interpersonal communication--Problems, exercises, etc	http://id.loc.gov/authorities/subjects/sh2008124058	lcsh	http://example.org/6849503#Topic650-32	
Group games	http://id.loc.gov/authorities/subjects/sh85057476	lcsh	http://example.org/6849503#Topic650-33	
Race relations	http://id.loc.gov/authorities/subjects/sh85110249	lcsh	http://example.org/6701722#Topic650-24	
Discrimination in criminal justice administration	http://id.loc.gov/authorities/subjects/sh85038385	lcsh	http://example.org/6701722#Topic650-25	
Social problems	http://id.loc.gov/authorities/subjects/sh85123988	lcsh	http://example.org/6701722#Topic650-26	
Race--Political aspects--United States		lcsh	http://example.org/6855930#Topic650-36	
Sex--Political aspects--United States		lcsh	http://example.org/6855930#Topic650-37	
Social classes--Political aspects--United States		lcsh	http://example.org/6855930#Topic650-38	
Motion pictures--Censorship--Virginia--History		lcsh	http://example.org/6807370#Topic650-33	
Race in motion pictures	http://id.loc.gov/authorities/subjects/sh2001008935	lcsh	http://example.org/6807370#Topic650-34	
Sex role in motion pictures	http://id.loc.gov/authorities/subjects/sh89005585	lcsh	http://example.org/6807370#Topic650-35	
Womanism--United States		lcsh	http://example.org/6740247#Topic650-33	
Feminist theory--United States	http://id.loc.gov/authorities/subjects/sh2008103673	lcsh	http://example.org/6740247#Topic650-34	
Feminism--United States	http://id.loc.gov/authorities/subjects/sh2008120308	lcsh	http://example.org/6740247#Topic650-35	
African American women	http://id.loc.gov/authorities/subjects/sh85001923	lcsh	http://example.org/6740247#Topic650-36	
Race--Social aspects--United States		lcsh	http://example.org/6766293#Topic650-29	
Ethnology--United States	http://id.loc.gov/authorities/subjects/sh85045405	lcsh	http://example.org/6766293#Topic650-30	
Ethnopsychology--United States		lcsh	http://example.org/6766293#Topic650-31	
Human population genetics--United States		lcsh	http://example.org/6766293#Topic650-32	
Blacks--Race identity--United States		lcsh	http://example.org/6766293#Topic650-33	
Whites--Race identity--United States	http://id.loc.gov/authorities/subjects/sh2008113472	lcsh	http://example.org/6766293#Topic650-34	
Race awareness--United States	http://id.loc.gov/authorities/subjects/sh2008110338	lcsh	http://example.org/6766293#Topic650-35	
Race discrimination--United States	http://id.loc.gov/authorities/subjects/sh85110242	lcsh	http://example.org/6766293#Topic650-36	
Intercultural communication	http://id.loc.gov/authorities/subjects/sh85067222	lcsh	http://example.org/6807539#Topic650-33	
Social psychology	http://id.loc.gov/authorities/subjects/sh85123994	lcsh	http://example.org/6807539#Topic650-34	
Racism in education	http://id.loc.gov/authorities/subjects/sh2005002443	lcsh	http://example.org/6807539#Topic650-35	
Multicultural education	http://id.loc.gov/authorities/subjects/sh85067223	lcsh	http://example.org/6807539#Topic650-36	
Minorities--Education (Higher)--United States	http://id.loc.gov/authorities/subjects/sh2008107626	lcsh	http://example.org/6795638#Topic650-29	
Education, Higher--Social aspects--United States	http://id.loc.gov/authorities/subjects/sh2008102730	lcsh	http://example.org/6795638#Topic650-30	
Discrimination in higher education--United States	http://id.loc.gov/authorities/subjects/sh2008102314	lcsh	http://example.org/6795638#Topic650-31	
Minority college students--United States	http://id.loc.gov/authorities/subjects/sh2010102064	lcsh	http://example.org/6795638#Topic650-32	
Educational equalization--United States	http://id.loc.gov/authorities/subjects/sh2008102489	lcsh	http://example.org/6795638#Topic650-33	
Post-racialism--United States		lcsh	http://example.org/6795638#Topic650-34	
Racial profiling in law enforcement	http://id.loc.gov/authorities/subjects/sh00007474	lcsh	http://example.org/6804944#Topic650-31	
Discrimination in law enforcement	http://id.loc.gov/authorities/subjects/sh90006097	lcsh	http://example.org/6804944#Topic650-32	
Olympics--History	http://id.loc.gov/authorities/subjects/sh2008108647	lcsh	http://example.org/6849360#Topic650-22	
Olympics--Social aspects		lcsh	http://example.org/6849360#Topic650-23	
Racism in sports--History		lcsh	http://example.org/6849360#Topic650-24	
Discrimination in sports--History		lcsh	http://example.org/6849360#Topic650-25	
Precipitation forecasting	http://id.loc.gov/authorities/subjects/sh85106222	lcsh	http://example.org/6786184#Topic650-26	
Muslims--Europe, Western--Politics and government		lcsh	http://example.org/6765760#Topic650-29	
Muslims--Europe, Western--Ethnic identity		lcsh	http://example.org/6765760#Topic650-30	
Muslims--Europe, Western--Social conditions		lcsh	http://example.org/6765760#Topic650-31	
Radicalism--Europe, Western		lcsh	http://example.org/6765760#Topic650-32	
Social integration--Europe, Western		lcsh	http://example.org/6765760#Topic650-33	
Discourse analysis--Europe, Western		lcsh	http://example.org/6765760#Topic650-34	
Secularism	http://id.loc.gov/authorities/subjects/sh85119460	lcsh	http://example.org/6786541#Topic650-26	
Secularization	http://id.loc.gov/authorities/subjects/sh85119461	lcsh	http://example.org/6786541#Topic650-27	
Civilization, Secular	http://id.loc.gov/authorities/subjects/sh85026498	lcsh	http://example.org/6786541#Topic650-28	
Religion	http://id.loc.gov/authorities/subjects/sh85112549	lcsh	http://example.org/6786541#Topic650-29	
Religions	http://id.loc.gov/authorities/subjects/sh85112599	lcsh	http://example.org/6786541#Topic650-30	
Food--Effect of heat on	http://id.loc.gov/authorities/subjects/sh85050194	lcsh	http://example.org/6786175#Topic650-26	
Food--Preservation	http://id.loc.gov/authorities/subjects/sh85050212	lcsh	http://example.org/6786175#Topic650-27	
Food--Microbiology	http://id.loc.gov/authorities/subjects/sh85050202	lcsh	http://example.org/6786175#Topic650-28	
Microwave cooking	http://id.loc.gov/authorities/subjects/sh85084956	lcsh	http://example.org/6786175#Topic650-29	
Cancer--Treatment	http://id.loc.gov/authorities/subjects/sh85019547	lcsh	http://example.org/6786174#Topic650-27	
Political leaders--Bosnia and Hercegovina--Republika Srpska--Biography		lcsh	http://example.org/6769156#Topic650-34	
Serbs--Bosnia and Hercegovina--Biography		lcsh	http://example.org/6769156#Topic650-35	
Soldiers--Bosnia and Hercegovina--Republika Srpska--Biography		lcsh	http://example.org/6769156#Topic650-36	
Yugoslav War, 1991-1995--Bosnia and Hercegovina		lcsh	http://example.org/6769156#Topic650-37	
Hydrologic cycle--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2008105963	lcsh	http://example.org/6790429#Topic650-29	
Rain and rainfall--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2008110443	lcsh	http://example.org/6790429#Topic650-30	
Rain forest ecology--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2008110448	lcsh	http://example.org/6760253#Topic650-31	
Rain forests--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2008110446	lcsh	http://example.org/6760253#Topic650-32	
Whites--Race identity--Study and teaching--United States		lcsh	http://example.org/6812621#Topic650-28	
Multicultural education--United States	http://id.loc.gov/authorities/subjects/sh2008107206	lcsh	http://example.org/6812621#Topic650-29	
Race awareness--Study and teaching--United States		lcsh	http://example.org/6812621#Topic650-30	
Racism in education--United States	http://id.loc.gov/authorities/subjects/sh2010109280	lcsh	http://example.org/6812621#Topic650-31	
Art therapy	http://id.loc.gov/authorities/subjects/sh85008088	lcsh	http://example.org/6802805#Topic650-31	
Cognitive therapy	http://id.loc.gov/authorities/subjects/sh85027756	lcsh	http://example.org/6802805#Topic650-32	
Dialectical behavior therapy	http://id.loc.gov/authorities/subjects/sh2005001982	lcsh	http://example.org/6802805#Topic650-33	
Self-esteem	http://id.loc.gov/authorities/subjects/sh85119793	lcsh	http://example.org/6802805#Topic650-34	
Parenting	http://id.loc.gov/authorities/subjects/sh85098009	lcsh	http://example.org/6785451#Topic650-24	
Twins	http://id.loc.gov/authorities/subjects/sh85139043	lcsh	http://example.org/6785451#Topic650-25	
Child rearing	http://id.loc.gov/authorities/subjects/sh85023387	lcsh	http://example.org/6785451#Topic650-26	
Rock music--Psychological aspects		lcsh	http://example.org/6786499#Topic650-26	
Rock music--Social aspects--History		lcsh	http://example.org/6786499#Topic650-27	
Rock music--History and criticism	http://id.loc.gov/authorities/subjects/sh2008110977	lcsh	http://example.org/6786499#Topic650-28	
Drugs--Design	http://id.loc.gov/authorities/subjects/sh88001157	lcsh	http://example.org/6813172#Topic650-32	
Vaccines--United States		lcsh	http://example.org/6813172#Topic650-33	
Rap (Music)--History and criticism	http://id.loc.gov/authorities/subjects/sh2008110459	lcsh	http://example.org/6755351#Topic650-27	
Music--Social aspects	http://id.loc.gov/authorities/subjects/sh85088891	lcsh	http://example.org/6755351#Topic650-28	
Vestibular function tests	http://id.loc.gov/authorities/subjects/sh85142954	mesh	http://example.org/6776226#Topic650-20	
Dizziness--diagnosis		mesh	http://example.org/6776226#Topic650-21	
Postural Balance		mesh	http://example.org/6776226#Topic650-22	
Vestibular Diseases--diagnosis		mesh	http://example.org/6776226#Topic650-23	
Rare earth metals--Congresses	http://id.loc.gov/authorities/subjects/sh2010109568	lcsh	http://example.org/6855800#Topic650-28	
Iron ores--Congresses		lcsh	http://example.org/6855800#Topic650-29	
Nonferrous metals--Congresses		lcsh	http://example.org/6855800#Topic650-30	
Raspberry Pi (Computer)	http://id.loc.gov/authorities/subjects/sh2013000263	lcsh	http://example.org/6809356#Topic650-31	
Microcomputers	http://id.loc.gov/authorities/subjects/sh85084804	lcsh	http://example.org/6809356#Topic650-32	
Cerebrovascular disease--Treatment	http://id.loc.gov/authorities/subjects/sh2009118728	lcsh	http://example.org/6798772#Topic650-30	
Stroke--drug therapy		mesh	http://example.org/6798772#Topic650-31	
Emergency Treatment--methods		mesh	http://example.org/6798772#Topic650-32	
Neuroimaging--methods		mesh	http://example.org/6798772#Topic650-33	
Stroke--rehabilitation		mesh	http://example.org/6798772#Topic650-34	
Thrombolytic therapy	http://id.loc.gov/authorities/subjects/sh91000682	mesh	http://example.org/6798772#Topic650-35	
Freedom of association	http://id.loc.gov/authorities/subjects/sh85051700	lcsh	http://example.org/6799835#Topic650-27	
Church and state	http://id.loc.gov/authorities/subjects/sh85025534	lcsh	http://example.org/6799835#Topic650-28	
Cultural pluralism	http://id.loc.gov/authorities/subjects/sh85103571	lcsh	http://example.org/6799835#Topic650-29	
Religion	http://id.loc.gov/authorities/subjects/sh85112549	lcsh	http://example.org/6815514#Topic650-32	
Philosophy and religion	http://id.loc.gov/authorities/subjects/sh85100999	lcsh	http://example.org/6815514#Topic650-33	
Double bass music (Jazz)	http://id.loc.gov/authorities/subjects/sh91002697	lcsh	http://example.org/6849630#Topic650-24	
Jazz	http://id.loc.gov/authorities/subjects/sh85069833	lcsh	http://example.org/6849630#Topic650-25	
Database management	http://id.loc.gov/authorities/subjects/sh85035848	lcsh	http://example.org/6784701#Topic650-33	
RDF (Document markup language)	http://id.loc.gov/authorities/subjects/sh2003010124	lcsh	http://example.org/6784701#Topic650-34	
Query languages (Computer science)	http://id.loc.gov/authorities/subjects/sh96000160	lcsh	http://example.org/6784701#Topic650-35	
Querying (Computer science)	http://id.loc.gov/authorities/subjects/sh2005008252	lcsh	http://example.org/6784701#Topic650-36	
Engineering--Study and teaching (Higher)		lcsh	http://example.org/6785946#Topic650-42	
Science--Study and teaching (Higher)	http://id.loc.gov/authorities/subjects/sh85118596	lcsh	http://example.org/6785946#Topic650-43	
Engineering--Study and teaching (Higher)		fast	http://example.org/6785946#Topic650-44	
Science--Study and teaching (Higher)	http://id.loc.gov/authorities/subjects/sh85118596	fast	http://example.org/6785946#Topic650-45	
Teachers--Training of--United States	http://id.loc.gov/authorities/subjects/sh85133001	lcsh	http://example.org/6803306#Topic650-29	
Teachers--In-service training--United States	http://id.loc.gov/authorities/subjects/sh2008112608	lcsh	http://example.org/6803306#Topic650-30	
Professional learning communities--United States		lcsh	http://example.org/6803306#Topic650-31	
American literature--African American authors	http://id.loc.gov/authorities/subjects/sh85004342	lcsh	http://example.org/6789276#Topic650-35	
American literature--Women writers		lcsh	http://example.org/6789276#Topic650-36	
American prose literature--Women authors--History and criticism	http://id.loc.gov/authorities/subjects/sh2007100758	lcsh	http://example.org/6789276#Topic650-37	
American literature--African American authors--History and criticism	http://id.loc.gov/authorities/subjects/sh2007100736	lcsh	http://example.org/6789276#Topic650-38	
African Americans in literature	http://id.loc.gov/authorities/subjects/sh85002009	lcsh	http://example.org/6789276#Topic650-39	
Reading (Elementary)	http://id.loc.gov/authorities/subjects/sh85111676	lcsh	http://example.org/6765654#Topic650-32	
Public libraries--New York (State)--New York--History--18th century		lcsh	http://example.org/6811146#Topic650-33	
Public libraries--New York (State)--New York--History--19th century		lcsh	http://example.org/6811146#Topic650-34	
Subscription libraries--New York (State)--New York--18th century		lcsh	http://example.org/6811146#Topic650-35	
Subscription libraries--New York (State)--New York--19th century		lcsh	http://example.org/6811146#Topic650-36	
Libraries and society--New York (State)--New York--History		lcsh	http://example.org/6811146#Topic650-37	
Books and reading--New York (State)--New York--History--18th century		lcsh	http://example.org/6811146#Topic650-38	
Books and reading--New York (State)--New York--History--19th century		lcsh	http://example.org/6811146#Topic650-39	
Forests and forestry	http://id.loc.gov/authorities/subjects/sh85050707	lcsh	http://example.org/6812857#Topic650-41	
Human ecology	http://id.loc.gov/authorities/subjects/sh85062856	lcsh	http://example.org/6812857#Topic650-42	
Human-plant relationships	http://id.loc.gov/authorities/subjects/sh94001177	lcsh	http://example.org/6812857#Topic650-43	
Trees--Symbolic aspects	http://id.loc.gov/authorities/subjects/sh96008598	lcsh	http://example.org/6812857#Topic650-44	
Trees	http://id.loc.gov/authorities/subjects/sh85137241	lcsh	http://example.org/6812857#Topic650-45	
Forests and forestry	http://id.loc.gov/authorities/subjects/sh85050707	fast	http://example.org/6812857#Topic650-46	
Human ecology	http://id.loc.gov/authorities/subjects/sh85062856	fast	http://example.org/6812857#Topic650-47	
Human-plant relationships	http://id.loc.gov/authorities/subjects/sh94001177	fast	http://example.org/6812857#Topic650-48	
Trees--Symbolic aspects	http://id.loc.gov/authorities/subjects/sh96008598	fast	http://example.org/6812857#Topic650-49	
Trees	http://id.loc.gov/authorities/subjects/sh85137241	fast	http://example.org/6812857#Topic650-50	
Trees	http://id.loc.gov/authorities/subjects/sh85137241	lcsh	http://example.org/6813524#Topic650-29	
Trees--Symbolic aspects	http://id.loc.gov/authorities/subjects/sh96008598	lcsh	http://example.org/6813524#Topic650-30	
Forests and forestry	http://id.loc.gov/authorities/subjects/sh85050707	lcsh	http://example.org/6813524#Topic650-31	
Human-plant relationships	http://id.loc.gov/authorities/subjects/sh94001177	lcsh	http://example.org/6813524#Topic650-32	
Human ecology	http://id.loc.gov/authorities/subjects/sh85062856	lcsh	http://example.org/6813524#Topic650-33	
Imagination--Juvenile fiction	http://id.loc.gov/authorities/subjects/sh2008123037	lcsh	http://example.org/6804947#Topic650-25	
Rabbits--Juvenile fiction	http://id.loc.gov/authorities/subjects/sh2008110336	lcsh	http://example.org/6804947#Topic650-26	
Information technology--Management	http://id.loc.gov/authorities/subjects/sh2008006980	lcsh	http://example.org/6808972#Topic650-32	
Business enterprises--Technological innovations	http://id.loc.gov/authorities/subjects/sh2009117957	lcsh	http://example.org/6808972#Topic650-33	
Technological innovations--Economic aspects	http://id.loc.gov/authorities/subjects/sh2010115847	lcsh	http://example.org/6808972#Topic650-34	
Prisoners--United States--Biography--Juvenile literature		lcsh	http://example.org/6799106#Topic650-31	
Boxers (Sports)--United States--Biography--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2007102121	lcsh	http://example.org/6799106#Topic650-32	
Racism--United States--Juvenile literature	http://id.loc.gov/authorities/subjects/sh2010109283	lcsh	http://example.org/6799106#Topic650-33	
Judicial error--United States--Juvenile literature		lcsh	http://example.org/6799106#Topic650-34	
Criminal justice, Administration of--United States--Juvenile literature		lcsh	http://example.org/6799106#Topic650-35	
World War, 1939-1945--Motion pictures and the war	http://id.loc.gov/authorities/subjects/sh85148447	lcsh	http://example.org/6855922#Topic650-35	
War films--United States--History and criticism	http://id.loc.gov/authorities/subjects/sh2010118173	lcsh	http://example.org/6855922#Topic650-36	
World War, 1939-1945--Personal narratives, American	http://id.loc.gov/authorities/subjects/sh2008113356	lcsh	http://example.org/6855922#Topic650-37	
Motion pictures and history	http://id.loc.gov/authorities/subjects/sh85088131	lcsh	http://example.org/6855922#Topic650-38	
Soldiers in motion pictures	http://id.loc.gov/authorities/subjects/sh2006004773	lcsh	http://example.org/6855922#Topic650-39	
Prisoners of war in motion pictures	http://id.loc.gov/authorities/subjects/sh2006007362	lcsh	http://example.org/6855922#Topic650-40	
Reasoning (Psychology)	http://id.loc.gov/authorities/subjects/sh85111791	lcsh	http://example.org/6773616#Topic650-32	
Memory	http://id.loc.gov/authorities/subjects/sh85083497	lcsh	http://example.org/6773616#Topic650-33	
Law--Philosophy	http://id.loc.gov/authorities/subjects/sh85075139	lcsh	http://example.org/6805552#Topic650-35	
Intention	http://id.loc.gov/authorities/subjects/sh85067189	lcsh	http://example.org/6805552#Topic650-36	
Normativity (Ethics)	http://id.loc.gov/authorities/subjects/sh95003607	lcsh	http://example.org/6805552#Topic650-37	
Orientalism--History--20th century		lcsh	http://example.org/6811104#Topic650-31	
Anarchism--History	http://id.loc.gov/authorities/subjects/sh2007101101	lcsh	http://example.org/6811169#Topic650-30	
Syndicalism--History		lcsh	http://example.org/6811169#Topic650-31	
Corporate state	http://id.loc.gov/authorities/subjects/sh85032910	lcsh	http://example.org/6788515#Topic650-29	
Democracy	http://id.loc.gov/authorities/subjects/sh85036647	lcsh	http://example.org/6788515#Topic650-30	
Capitalism--Social aspects	http://id.loc.gov/authorities/subjects/sh2008100104	lcsh	http://example.org/6788515#Topic650-31	
Civil society	http://id.loc.gov/authorities/subjects/sh90004194	lcsh	http://example.org/6788515#Topic650-32	
Corporate state	http://id.loc.gov/authorities/subjects/sh85032910	lcsh	http://example.org/6803104#Topic650-27	
Democracy	http://id.loc.gov/authorities/subjects/sh85036647	lcsh	http://example.org/6803104#Topic650-28	
Capitalism--Social aspects	http://id.loc.gov/authorities/subjects/sh2008100104	lcsh	http://example.org/6803104#Topic650-29	
Civil society	http://id.loc.gov/authorities/subjects/sh90004194	lcsh	http://example.org/6803104#Topic650-30	
Abolitionists--Massachusetts--Northampton--Biography		lcsh	http://example.org/6815593#Topic650-30	
Antislavery movements--United States	http://id.loc.gov/authorities/subjects/sh94008685	lcsh	http://example.org/6815593#Topic650-31	
Protein-tyrosine kinase--Laboratory manuals		lcsh	http://example.org/6735487#Topic650-35	
Protein-tyrosine kinase	http://id.loc.gov/authorities/subjects/sh91006259	fast	http://example.org/6735487#Topic650-36	
Historic buildings--Conservation and restoration	http://id.loc.gov/authorities/subjects/sh85061099	lcsh	http://example.org/6798783#Topic650-28	
Historic sites--Conservation and restoration	http://id.loc.gov/authorities/subjects/sh85061116	lcsh	http://example.org/6798783#Topic650-29	
Historic districts--Conservation and restoration	http://id.loc.gov/authorities/subjects/sh2008002821	lcsh	http://example.org/6798783#Topic650-30	
Cities and towns--Conservation and restoration		lcsh	http://example.org/6798783#Topic650-31	
Urban landscape architecture--Conservation and restoration		lcsh	http://example.org/6798783#Topic650-32	
Cultural landscapes--Conservation and restoration		lcsh	http://example.org/6798783#Topic650-33	
Historic preservation	http://id.loc.gov/authorities/subjects/sh92002913	lcsh	http://example.org/6798783#Topic650-34	
City planning	http://id.loc.gov/authorities/subjects/sh85026282	lcsh	http://example.org/6798783#Topic650-35	
Cultural policy	http://id.loc.gov/authorities/subjects/sh85034748	lcsh	http://example.org/6798783#Topic650-36	
Urban policy	http://id.loc.gov/authorities/subjects/sh85141322	lcsh	http://example.org/6798783#Topic650-37	
Local government--Europe--Citizen participation		lcsh	http://example.org/6805460#Topic650-30	
City planning--Europe	http://id.loc.gov/authorities/subjects/sh2008100808	lcsh	http://example.org/6805460#Topic650-31	
Post-war reconstruction--Afghanistan		lcsh	http://example.org/6802849#Topic650-33	
Post-war reconstruction--Afghanistan--International cooperation		lcsh	http://example.org/6802849#Topic650-34	
Civil-military relations--Afghanistan		lcsh	http://example.org/6802849#Topic650-35	
Internal security--Afghanistan		lcsh	http://example.org/6802849#Topic650-36	
Geology, Stratigraphic--Quaternary	http://id.loc.gov/authorities/subjects/sh85054111	lcsh	http://example.org/6713309#Topic650-31	
Paleogeography--Quaternary	http://id.loc.gov/authorities/subjects/sh89003062	lcsh	http://example.org/6713309#Topic650-32	
Geomorphology	http://id.loc.gov/authorities/subjects/sh85054165	lcsh	http://example.org/6713309#Topic650-33	
Science--Mathematical models		lcsh	http://example.org/6849434#Topic650-30	
Physics--Mathematical models		lcsh	http://example.org/6849434#Topic650-31	
Mathematics--Philosophy	http://id.loc.gov/authorities/subjects/sh85082153	lcsh	http://example.org/6849434#Topic650-32	
Oral history--Methodology	http://id.loc.gov/authorities/subjects/sh2010104495	lcsh	http://example.org/6803153#Topic650-34	
Popular music--Production and direction		lcsh	http://example.org/6678568#Topic650-27	
Sound studios	http://id.loc.gov/authorities/subjects/sh85125401	lcsh	http://example.org/6678568#Topic650-28	
Horror films--United States--History and criticism	http://id.loc.gov/authorities/subjects/sh2008105770	lcsh	http://example.org/6799438#Topic650-32	
Motion pictures--United States--History--20th century	http://id.loc.gov/authorities/subjects/sh2010102474	lcsh	http://example.org/6799438#Topic650-33	
Families--Juvenile fiction	http://id.loc.gov/authorities/subjects/sh2008103523	lcsh	http://example.org/6815508#Topic650-29	
Intercountry adoption--Juvenile fiction		lcsh	http://example.org/6815508#Topic650-30	
Adoption--Juvenile fiction		lcsh	http://example.org/6815508#Topic650-31	
Foundlings--Juvenile fiction		lcsh	http://example.org/6815508#Topic650-32	
Abnormalities, Human--Juvenile fiction		lcsh	http://example.org/6815508#Topic650-33	
Economic development	http://id.loc.gov/authorities/subjects/sh85040804	lcsh	http://example.org/6812441#Topic650-31	
Wealth	http://id.loc.gov/authorities/subjects/sh85145828	lcsh	http://example.org/6812441#Topic650-32	
Football stories	http://id.loc.gov/authorities/subjects/sh85050422	lcsh	http://example.org/6758271#Topic650-28	
Authors, American--20th century--Biography	http://id.loc.gov/authorities/subjects/sh2007100576	lcsh	http://example.org/6808285#Topic650-26	
Screenwriters--United States--Biography	http://id.loc.gov/authorities/subjects/sh2008111380	lcsh	http://example.org/6808285#Topic650-27	
Motion pictures--Influence		lcsh	http://example.org/6808285#Topic650-28	
Śrī Vaishṇava (Sect)		lcsh	http://example.org/6776024#Topic650-31	
Hinduism--India, South--History		lcsh	http://example.org/6776024#Topic650-32	
Retirement--Psychological aspects	http://id.loc.gov/authorities/subjects/sh2010110965	lcsh	http://example.org/6809160#Topic650-31	
Theology	http://id.loc.gov/authorities/subjects/sh2001008984	lcsh	http://example.org/6808643#Topic650-27	
Church renewal	http://id.loc.gov/authorities/subjects/sh85025743	lcsh	http://example.org/6808643#Topic650-28	
Church renewal	http://id.loc.gov/authorities/subjects/sh85025743	lcsh	http://example.org/6798915#Topic650-24	
Sociology of disability	http://id.loc.gov/authorities/subjects/sh90000599	lcsh	http://example.org/6813508#Topic650-31	
People with disabilities--Social conditions	http://id.loc.gov/authorities/subjects/sh2010105435	lcsh	http://example.org/6813508#Topic650-32	
African Americans--Biography	http://id.loc.gov/authorities/subjects/sh2007100197	lcsh	http://example.org/6815624#Topic650-30	
Civil rights workers--United States--Biography	http://id.loc.gov/authorities/subjects/sh2008117694	lcsh	http://example.org/6815624#Topic650-31	
African American labor leaders--Biography		lcsh	http://example.org/6815624#Topic650-32	
African Americans--Civil rights--History--20th century	http://id.loc.gov/authorities/subjects/sh2007100199	lcsh	http://example.org/6815624#Topic650-33	
Money--Fiction		lcsh	http://example.org/6803460#Topic650-28	
Wealth--Moral and ethical aspects--Fiction		lcsh	http://example.org/6803460#Topic650-29	
Childbirth--Political aspects--Colonies--France--Africa--History		lcsh	http://example.org/6775559#Topic650-28	
Colonists--Government policy--Africa, French-speaking--History		lcsh	http://example.org/6775559#Topic650-29	
Family policy--France--History		lcsh	http://example.org/6775559#Topic650-30	
Imperialism--Social aspects--Colonies--France--Africa--History		lcsh	http://example.org/6775559#Topic650-31	
Reggio Emilia approach (Early childhood education)--Scotland--Stirlingshire		lcsh	http://example.org/6802961#Topic650-30	
Observation (Educational method)	http://id.loc.gov/authorities/subjects/sh85093746	lcsh	http://example.org/6802961#Topic650-31	
Regionalism--Political aspects--North America		lcsh	http://example.org/6789423#Topic650-40	
North America--Economic integration--Political aspects		lcsh	http://example.org/6789423#Topic650-41	
Regionalism (International organization)	http://id.loc.gov/authorities/subjects/sh85112375	lcsh	http://example.org/6807455#Topic650-32	
International agencies	http://id.loc.gov/authorities/subjects/sh85067357	lcsh	http://example.org/6807455#Topic650-33	
Democratization	http://id.loc.gov/authorities/subjects/sh98003467	lcsh	http://example.org/6807455#Topic650-34	
International economic integration--Political aspects		lcsh	http://example.org/6807455#Topic650-35	
International agencies	http://id.loc.gov/authorities/subjects/sh85067357	lcsh	http://example.org/6773574#Topic650-34	
Regionalism (International organization)	http://id.loc.gov/authorities/subjects/sh85112375	lcsh	http://example.org/6773574#Topic650-35	
International relations	http://id.loc.gov/authorities/subjects/sh85067435	lcsh	http://example.org/6773574#Topic650-36	
Security, International	http://id.loc.gov/authorities/subjects/sh85119471	lcsh	http://example.org/6773574#Topic650-37	
Peace-building	http://id.loc.gov/authorities/subjects/sh2003003065	lcsh	http://example.org/6773574#Topic650-38	
International cooperation	http://id.loc.gov/authorities/subjects/sh00006352	lcsh	http://example.org/6773574#Topic650-39	
Regression analysis	http://id.loc.gov/authorities/subjects/sh85112392	lcsh	http://example.org/6714811#Topic650-32	
Bayesian statistical decision theory	http://id.loc.gov/authorities/subjects/sh85012506	lcsh	http://example.org/6812127#Topic650-35	
Image processing--Mathematics	http://id.loc.gov/authorities/subjects/sh2009126758	lcsh	http://example.org/6812127#Topic650-36	
Inverse problems (Differential equations)	http://id.loc.gov/authorities/subjects/sh85067684	lcsh	http://example.org/6812127#Topic650-37	
Signal processing--Mathematics	http://id.loc.gov/authorities/subjects/sh2008111659	lcsh	http://example.org/6812127#Topic650-38	
Mathematical models--Congresses		lcsh	http://example.org/6808967#Topic650-33	
Mathematical statistics--Congresses	http://id.loc.gov/authorities/subjects/sh2008107555	lcsh	http://example.org/6808967#Topic650-34	
Peace-building--Economic aspects		lcsh	http://example.org/6803660#Topic650-29	
Business enterprises--Moral and ethical aspects		lcsh	http://example.org/6803660#Topic650-30	
Postwar reconstruction--Economic aspects		lcsh	http://example.org/6803660#Topic650-31	
Peace-building--Economic aspects		lcsh	http://example.org/6811206#Topic650-32	
Business enterprises--Moral and ethical aspects		lcsh	http://example.org/6811206#Topic650-33	
Postwar reconstruction--Economic aspects		lcsh	http://example.org/6811206#Topic650-34	
Medical instruments and apparatus--Safety regulations	http://id.loc.gov/authorities/subjects/sh85082952	lcsh	http://example.org/6811970#Topic650-30	
Rehabilitation--methods		mesh	http://example.org/6802983#Topic650-21	
Rehabilitation--psychology		mesh	http://example.org/6802983#Topic650-22	
Goals		mesh	http://example.org/6802983#Topic650-23	
Patient Outcome Assessment		mesh	http://example.org/6802983#Topic650-24	
Evidence-Based Practice		mesh	http://example.org/6802983#Topic650-25	
Political science--Philosophy	http://id.loc.gov/authorities/subjects/sh88004669	lcsh	http://example.org/6766111#Topic650-27	
