Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Briggs, Asa, 1921-	n50040878	100	Briggs, Asa, 1921-	n50040878	n50040878	1	Briggs, Asa, 1921- 			Person		http://example.org/1071053#Agent700-31	
Lounsbury, Thomas R., 1838-1915	n50043509	100	Lounsbury, Thomas R., 1838-1915	n50043509	n50043509	1	Lounsbury, Thomas R., 1838-1915			Person		http://example.org/1095281#Agent100-12	
Smith, George Barnett, 1841-1909	n50047860	100	Smith, George Barnett, 1841-1909	n50047860	n50047860	1	Smith, George Barnett, 1841-1909			Person		http://example.org/1048199#Agent100-11	
Great Britain. Parliament	n79017964	100	Great Britain. Parliament		n79017964		Great Britain. Parliament	n79017964	1	Jurisdiction		http://example.org/1048199#Agent610-20	
Scotland. Parliament	n81104636	100	Scotland. Parliament		n81104636		Scotland. Parliament	n81104636	0.9	Jurisdiction		http://example.org/1048199#Agent610-21	
Ireland. Parliament	n84134094	100	Ireland. Parliament		n84134094		Ireland. Parliament	n84134094	1	Jurisdiction		http://example.org/1048199#Agent610-22	
Stimson, A. L. (Alexander Lovett), 1816-1906	n89622763	100	Stimson, A. L. (Alexander Lovett), 1816-1906	n89622763	n89622763	1	Stimson, A. L. (Alexander Lovett), 1816-1906			Person		http://example.org/1007210#Agent100-11	
Stewart, Frank H., 1873-1948	n84107679	100	Stewart, Frank H., 1873-1948	n84107679	n84107679	1	Stewart, Frank H., 1873-1948			Person		http://example.org/1012306#Agent100-11	
United States. Constitution Sesquicentennial Commission	no00100999	100	United States. Constitution Sesquicentennial Commission		no00100999		United States. Constitution Sesquicentennial Commission	no00100999	1	Jurisdiction		http://example.org/1043755#Agent110-12	
United States	n78095330	100	United States				United States			Jurisdiction		http://example.org/1043755#Agent610-22	
Vocht, Henry de, 1878-	n79117353	100	Vocht, Henry de, 1878-	n79117353	n79117353	1	Vocht, Henry de, 1878-			Person		http://example.org/1081791#Agent100-10	
Université de Louvain (1425-1797) Collège des trois langues			Université de Louvain (1425-1797) Collège des trois langues				Université de Louvain (1425-1797) Collège des trois langues			Organization		http://example.org/1081791#Agent610-18	
Mongredien, Augustus, 1807-1888	n85049092	100	Mongredien, Augustus, 1807-1888	n85049092	n85049092	1	Mongredien, Augustus, 1807-1888			Person		http://example.org/1008493#Agent100-10	
Hall, Herbert Lorne			Hall, Herbert Lorne				Hall, Herbert Lorne			Person		http://example.org/1067475#Agent100-9	
Mansfield, John Brandt			Mansfield, John Brandt				Mansfield, John Brandt			Person		http://example.org/1034538#Agent100-10	
MacDermot, Edward Terence, 1873-			MacDermot, Edward Terence, 1873-				MacDermot, Edward Terence, 1873-			Person		http://example.org/1007173#Agent100-11	
Great Western Railway (Great Britain)	n80077889	100	Great Western Railway (Great Britain)		n80077889		Great Western Railway (Great Britain)	n80077889	1	Organization		http://example.org/1007173#Agent610-21	
Clinker, C. R.	n50031804	100	Clinker, C. R	n50031804	n50031804	0.9285714286	Clinker, C. R			Person		http://example.org/1007173#Agent700-23	
Nock, O. S. (Oswald Stevens), 1905-1994	n79104296	100	Nock, O. S. (Oswald Stevens), 1905-1994	n79104296	n79104296	1	Nock, O. S. (Oswald Stevens), 1905-1994			Person		http://example.org/1007173#Agent700-24	
MacDermot, Edward Terence, 1873-			MacDermot, Edward Terence, 1873-				MacDermot, Edward Terence, 1873-			Person		http://example.org/1007171#Agent100-11	
Great Western Railway (Great Britain)	n80077889	100	Great Western Railway (Great Britain)		n80077889		Great Western Railway (Great Britain)	n80077889	1	Organization		http://example.org/1007171#Agent610-19	
Thomas, John	no98018327	100	Thomas, John				Thomas, John			Person		http://example.org/1074785#Agent100-9	
Phylactopoulos, George S., 1905- 	no2009091659	81	Phylactopoulos, George S., 1905- 				Phylactopoulos, George S., 1905- 			Person		http://example.org/1021503#Agent700-26	
Ekdotikē Athēnōn	n87819577	90	Ekdotikē Athēnōn		n87819577		Ekdotikē Athēnōn	n87819577	0.9411764706	Organization		http://example.org/1021503#Agent710-27	
Ballou, Adin, 1803-1890	n50019969	100	Ballou, Adin, 1803-1890	n50019969	n50019969	1	Ballou, Adin, 1803-1890			Person		http://example.org/1039870#Agent100-13	
Hopedale Community	no90003237	100	Hopedale Community		no90003237		Hopedale Community	no90003237	1	Organization		http://example.org/1039870#Agent610-24	
Heywood, William Sweetzer, 1824-1905	nr94026818	87	Heywood, William Sweetzer, 1824-1905				Heywood, William Sweetzer, 1824-1905			Person		http://example.org/1039870#Agent700-25	
Galloway, George B. (George Barnes), 1898-1967	n88002925	100	Galloway, George B. (George Barnes), 1898-1967	n88002925	n88002925	1	Galloway, George B. (George Barnes), 1898-1967			Person		http://example.org/1045014#Agent100-15	
United States. Congress. House	n79107874	100	United States. Congress. House		n79107874		United States. Congress. House	n79107874	1	Jurisdiction		http://example.org/1045014#Agent610-23	
Niven, Charles D			Niven, Charles D				Niven, Charles D			Person		http://example.org/1033775#Agent100-13	
De Forest, John William, 1826-1906	n50045745	100	De Forest, John William, 1826-1906	n50045745	n50045745	1	De Forest, John William, 1826-1906			Person		http://example.org/1001682#Agent100-13	
Darley, Felix Octavius Carr, 1822-1888	n79058553	100	Darley, Felix Octavius Carr, 1822-1888	n79058553	n79058553	0.9473684211	Darley, Felix Octavius Carr, 1822-1888			Person		http://example.org/1001682#Agent700-26	
Barnes, George Nicoll, 1859-			Barnes, George Nicoll, 1859-				Barnes, George Nicoll, 1859-			Person		http://example.org/1003114#Agent100-10	
International Labour Organisation	n78095363	100	International Labour Organisation		n78095363		International Labour Organisation	n78095363	1	Organization		http://example.org/1003114#Agent610-18	
International labor office, Geneva	n79086351	87	International labor office, Geneva				International labor office, Geneva			Organization		http://example.org/1003114#Agent610-19	
Alcock, Antony Evelyn	n50040027	100	Alcock, Antony Evelyn	n50040027	n50040027	1	Alcock, Antony Evelyn			Person		http://example.org/1003112#Agent100-14	
International Labour Organisation	n78095363	100	International Labour Organisation		n78095363		International Labour Organisation	n78095363	1	Organization		http://example.org/1003112#Agent610-23	
Clary, William Webb, 1888-			Clary, William Webb, 1888-				Clary, William Webb, 1888-			Person		http://example.org/1022656#Agent100-11	
O'Melveny family			O'Melveny family				O'Melveny family			Family		http://example.org/1022656#Agent600-21	
O'Melveny &amp; Myers			O'Melveny &amp; Myers				O'Melveny &amp; Myers			Organization		http://example.org/1022656#Agent610-22	
Watts, Alfred	n87879985	100	Watts, Alfred				Watts, Alfred			Person		http://example.org/1017196#Agent100-12	
Law Society of British Columbia	n83197219	100	Law Society of British Columbia		n83197219		Law Society of British Columbia	n83197219	1	Organization		http://example.org/1017196#Agent610-20	
Merritt, Walter Gordon	no90000640	100	Merritt, Walter Gordon	no90000640	no90000640	1	Merritt, Walter Gordon			Person		http://example.org/1002133#Agent100-13	
League for Industrial Rights	no91010893	81	League for Industrial Rights				League for Industrial Rights			Organization		http://example.org/1002133#Agent610-25	
Beatty, Donald R.	no2010141954	100	Beatty, Donald R	no2010141954	no2010141954	0.9411764706	Beatty, Donald R			Person		http://example.org/1078749#Agent100-12	
Smit, Pieter	n86060479	100	Smit, Pieter				Smit, Pieter			Person		http://example.org/1042272#Agent100-13	
Gibbon, Gwilym, Sir, 1874-	no90000364	100	Gibbon, Gwilym, Sir, 1874-	no90000364	no90000364	1	Gibbon, Gwilym, Sir, 1874-			Person		http://example.org/1052956#Agent100-11	
London County Council	n50041721	100	London County Council		n50041721		London County Council	n50041721	1	Organization		http://example.org/1052956#Agent610-19	
Bell, Reginald William	no2009056130	100	Bell, Reginald William	no2009056130	no2009056130	1	Bell, Reginald William			Person		http://example.org/1052956#Agent700-21	
King, Wilfred Thomas Cousins, 1906-1965	no97010433	100	King, Wilfred Thomas Cousins, 1906-1965	no97010433	no97010433	1	King, Wilfred Thomas Cousins, 1906-1965			Person		http://example.org/1016008#Agent100-11	
Bank of England	n80020301	100	Bank of England		n80020301		Bank of England	n80020301	0.9375	Organization		http://example.org/1016008#Agent610-19	
King, Wilfred Thomas Cousins, 1906-1965	no97010433	100	King, Wilfred Thomas Cousins, 1906-1965	no97010433	no97010433	1	King, Wilfred Thomas Cousins, 1906-1965			Person		http://example.org/1016010#Agent100-14	
Bank of England	n80020301	100	Bank of England		n80020301		Bank of England	n80020301	0.9375	Organization		http://example.org/1016010#Agent610-24	
Bhatnagar, Shyam Krishna, 1909-			Bhatnagar, Shyam Krishna, 1909-				Bhatnagar, Shyam Krishna, 1909-			Person		http://example.org/1081832#Agent100-11	
Aligarh Muslim University	n50074600	100	Aligarh Muslim University		n50074600		Aligarh Muslim University	n50074600	0.92	Organization		http://example.org/1081832#Agent610-21	
Aligarh Muslim University	n50074600	100	Aligarh Muslim University		n50074600		Aligarh Muslim University	n50074600	0.92	Organization		http://example.org/1081832#Agent710-22	
Sweetman, Edward	nr93038498	100	Sweetman, Edward				Sweetman, Edward			Person		http://example.org/1066595#Agent100-11	
Melbourne (Vic.) Teachers' college			Melbourne (Vic.) Teachers' college				Melbourne (Vic.) Teachers' college			Jurisdiction		http://example.org/1066595#Agent610-19	
Crews, Cecil Robert	n81085773	100	Crews, Cecil Robert	n81085773	n81085773	1	Crews, Cecil Robert			Person		http://example.org/1017998#Agent100-13	
Michigan Credit Union League	n80094524	100	Michigan Credit Union League		n80094524		Michigan Credit Union League	n80094524	1	Organization		http://example.org/1017998#Agent610-22	
Loskiel, George Henry, 1740-1814	n85089039	100	Loskiel, George Henry, 1740-1814	n85089039	n85089039	1	Loskiel, George Henry, 1740-1814			Person		http://example.org/1069754#Agent100-12	
Mills, John M.	n80013009	100	Mills, John M				Mills, John M			Person		http://example.org/1007120#Agent100-13	
Niagara, St. Catharines &amp; Toronto Railway			Niagara, St. Catharines &amp; Toronto Railway				Niagara, St. Catharines &amp; Toronto Railway			Organization		http://example.org/1007120#Agent610-21	
Upper Canada Railway Society	n50062437	100	Upper Canada Railway Society		n50062437		Upper Canada Railway Society	n50062437	1	Organization		http://example.org/1007120#Agent710-23	
Ontario Electric Railway Historical Association			Ontario Electric Railway Historical Association				Ontario Electric Railway Historical Association			Organization		http://example.org/1007120#Agent710-24	
Smalley, Eugene Virgil, 1841-1899	no2010087418	100	Smalley, Eugene Virgil, 1841-1899	no2010087418	no2010087418	1	Smalley, Eugene Virgil, 1841-1899			Person		http://example.org/1007031#Agent100-10	
Northern Pacific Railroad Company	n80081556	100	Northern Pacific Railroad Company		n80081556		Northern Pacific Railroad Company	n80081556	0.9090909091	Organization		http://example.org/1007031#Agent610-18	
Thoenen, Eugene David			Thoenen, Eugene David				Thoenen, Eugene David			Person		http://example.org/1004458#Agent100-11	
Guizot, François, 1787-1874	n50057779	98	Guizot, François, 1787-1874	n50057779	n50057779	1	Guizot, François, 1787-1874			Person		http://example.org/1046637#Agent100-11	
Scoble, Andrew Richard, Sir, 1831-1916			Scoble, Andrew Richard, Sir, 1831-1916				Scoble, Andrew Richard, Sir, 1831-1916			Person		http://example.org/1046637#Agent700-21	
Thucydides	n79021175	100	Thucydides	n79021175	n79021175	1	Thucydides			Person		http://example.org/1076143#Agent100-12	
Smith, William, 1711-1787	no89007735	100	Smith, William, 1711-1787	no89007735	no89007735	1	Smith, William, 1711-1787			Person		http://example.org/1076143#Agent700-23	
Closson, Ernest, 1870-1950	no90012364	100	Closson, Ernest, 1870-1950	no90012364	no90012364	1	Closson, Ernest, 1870-1950			Person		http://example.org/1074663#Agent100-10	
Ames, Delano, 1906-1987	n83025329	100	Ames, Delano, 1906-1987	n83025329	n83025329	1	Ames, Delano, 1906-1987			Person		http://example.org/1074663#Agent700-20	
Yeager, L. C. J., 1902-1960			Yeager, L. C. J., 1902-1960				Yeager, L. C. J., 1902-1960			Person		http://example.org/1014203#Agent100-12	
Ford, Gordon, 1913- 			Ford, Gordon, 1913- 				Ford, Gordon, 1913- 			Person		http://example.org/1014203#Agent700-21	
Poor, Henry V. (Henry Varnum), 1812-1905	n80104532	100	Poor, Henry V. (Henry Varnum), 1812-1905				Poor, Henry V. (Henry Varnum), 1812-1905			Person		http://example.org/1007817#Agent100-13	
Dunlap, William, 1766-1839	n50029736	100	Dunlap, William, 1766-1839	n50029736	n50029736	1	Dunlap, William, 1766-1839			Person		http://example.org/1078919#Agent100-11	
Wyckoff, Alexander	nr96000847	100	Wyckoff, Alexander				Wyckoff, Alexander			Person		http://example.org/1078919#Agent700-22	
Lee, L. P.	n77003470	100	Lee, L. P				Lee, L. P			Person		http://example.org/1012769#Agent100-11	
Shaw, Simeon, 1785-1859	no2013052449	100	Shaw, Simeon, 1785-1859	no2013052449	no2013052449	1	Shaw, Simeon, 1785-1859			Person		http://example.org/1088909#Agent100-14	
Amphlett, George Thomas, 1852-1914	no2009042536	94	Amphlett, George Thomas, 1852-1914	no2009042536	no2009042536	0.8095238095	Amphlett, George Thomas, 1852-1914			Person		http://example.org/1018515#Agent100-11	
Standard Bank of South Africa limited, London	n81071053	81	Standard Bank of South Africa limited, London				Standard Bank of South Africa limited, London			Organization		http://example.org/1018515#Agent610-19	
Erskine, Albert Russell, 1871-			Erskine, Albert Russell, 1871-				Erskine, Albert Russell, 1871-			Person		http://example.org/1006403#Agent100-9	
Studebaker Corporation	n50023398	100	Studebaker Corporation		n50023398		Studebaker Corporation	n50023398	1	Organization		http://example.org/1006403#Agent610-17	
Brockett, Oscar G. (Oscar Gross), 1923-2010	n79088956	100	Brockett, Oscar G. (Oscar Gross), 1923-2010	n79088956	n79088956	1	Brockett, Oscar G. (Oscar Gross), 1923-2010			Person		http://example.org/1043208#Agent100-10	
Merriam, Charles Edward, 1874-1953	n50035979	100	Merriam, Charles Edward, 1874-1953	n50035979	n50035979	1	Merriam, Charles Edward, 1874-1953			Person		http://example.org/1042032#Agent100-13	
Cushing, Harry Alonzo, 1870-1955	n85239026	100	Cushing, Harry Alonzo, 1870-1955	n85239026	n85239026	1	Cushing, Harry Alonzo, 1870-1955			Person		http://example.org/1046787#Agent100-13	
United Nations War Crimes Commission	n83198097	100	United Nations War Crimes Commission		n83198097		United Nations War Crimes Commission	n83198097	0.9189189189	Organization		http://example.org/1012588#Agent110-10	
United Nations War Crimes Commission	n83198097	100	United Nations War Crimes Commission		n83198097		United Nations War Crimes Commission	n83198097	0.9189189189	Organization		http://example.org/1012588#Agent610-18	
Van Riper, Paul P.	n90713263	100	Van Riper, Paul P	n90713263	n90713263	0.9444444444	Van Riper, Paul P			Person		http://example.org/1045497#Agent100-12	
Mullendore, William Clinton, 1892-	n88172873	100	Mullendore, William Clinton, 1892-	n88172873	n88172873	1	Mullendore, William Clinton, 1892-			Person		http://example.org/1002489#Agent100-11	
United States Food Administration	n88156114	100	United States Food Administration				United States Food Administration			Organization		http://example.org/1002489#Agent610-19	
Lutz, Ralph Haswell, 1886-1968	n50043022	100	Lutz, Ralph Haswell, 1886-1968	n50043022	n50043022	1	Lutz, Ralph Haswell, 1886-1968			Person		http://example.org/1002489#Agent700-21	
Babcock, Glenn D.	no99025109	100	Babcock, Glenn D	no99025109	no99025109	0.9411764706	Babcock, Glenn D			Person		http://example.org/1003622#Agent100-11	
United States Rubber Company	n50066079	100	United States Rubber Company		n50066079		United States Rubber Company	n50066079	1	Organization		http://example.org/1003622#Agent610-22	
Cheyney, Edward Potts, 1861-1947	n50038001	100	Cheyney, Edward Potts, 1861-1947	n50038001	n50038001	1	Cheyney, Edward Potts, 1861-1947			Person		http://example.org/1073496#Agent100-11	
University of Pennsylvania	n79065482	100	University of Pennsylvania		n79065482		University of Pennsylvania	n79065482	0.962962963	Organization		http://example.org/1073496#Agent610-19	
Botta, Carlo, 1766-1837	n87902933	100	Botta, Carlo, 1766-1837	n87902933	n87902933	1	Botta, Carlo, 1766-1837			Person		http://example.org/1021377#Agent100-14	
Wyman, Walker Demarquis, 1907-	n79107916	100	Wyman, Walker Demarquis, 1907-	n79107916	n79107916	1	Wyman, Walker Demarquis, 1907-			Person		http://example.org/1066731#Agent100-12	
Cudmore, Sedley Anthony, 1879-			Cudmore, Sedley Anthony, 1879-				Cudmore, Sedley Anthony, 1879-			Person		http://example.org/1009989#Agent100-11	
Shinjō, Hiroshi, 1902-1978	n88141356	98	Shinjō, Hiroshi, 1902-1978	n88141356	n88141356	0.9615384615	Shinjō, Hiroshi, 1902-1978			Person		http://example.org/1015805#Agent100-11	
